"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phi [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(dB(GainTotal)) []"""
-2,1.5,4.5,0,11,8,15,5,2.48159703815706
-2,1.5,4.5,0,11,8,15,5.1,2.38172594543218
-2,1.5,4.5,0,11,8,15,5.2,2.23659959923076
-2,1.5,4.5,0,11,8,15,5.3,2.06175641280074
-2,1.5,4.5,0,11,8,15,5.4,1.88101959427343
-2,1.5,4.5,0,11,8,15,5.5,1.69575155323241
-2,1.5,4.5,0,11,8,15,5.6,1.50058993812294
-2,1.5,4.5,0,11,8,15,5.7,1.29214649903733
-2,1.5,4.5,0,11,8,15,5.8,1.06867058046593
-2,1.5,4.5,0,11,8,15,5.9,0.829043085314153
-2,1.5,4.5,0,11,8,15,6,0.575986797342457
-2,1.5,4.5,0,11,8,15,6.1,0.383575983197449
-2,1.5,4.5,0,11,8,15,6.2,0.313110196092687
-2,1.5,4.5,0,11,8,15,6.3,0.229766677856814
-2,1.5,4.5,0,11,8,15,6.4,0.190422030684647
-2,1.5,4.5,0,11,8,15,6.5,0.186583669553769
-2,1.5,4.5,0,11,8,15,6.6,0.170288682782219
-2,1.5,4.5,0,11,8,15,6.7,0.136826335055232
-2,1.5,4.5,0,11,8,15,6.8,0.0815987538933276
-2,1.5,4.5,0,11,8,15,6.9,0.0918230782154567
-2,1.5,4.5,0,11,8,15,7,0.105059961986014
-2,1.5,4.5,0,11,8,15,7.1,0.103454099701695
-2,1.5,4.5,0,11,8,15,7.2,0.0860740931664443
-2,1.5,4.5,0,11,8,15,7.3,0.052261692130368
-2,1.5,4.5,0,11,8,15,7.4,0.00195310752348431
-2,1.5,4.5,0,11,8,15,7.5,-0.0642305240706387
-2,1.5,4.5,0,11,8,15,7.6,-0.14514417389564
-2,1.5,4.5,0,11,8,15,7.7,-0.239377738452672
-2,1.5,4.5,0,11,8,15,7.8,-0.33224182473568
-2,1.5,4.5,0,11,8,15,7.9,-0.383642471813307
-2,1.5,4.5,0,11,8,15,8,-0.429158581002093
-2,1.5,4.5,0,11,8,15,8.1,-0.467501375322014
-2,1.5,4.5,0,11,8,15,8.2,-0.497041465859447
-2,1.5,4.5,0,11,8,15,8.3,-0.464866032360093
-2,1.5,4.5,0,11,8,15,8.4,-0.358227659309349
-2,1.5,4.5,0,11,8,15,8.5,-0.241263082043813
-2,1.5,4.5,0,11,8,15,8.6,0.212054506533704
-2,1.5,4.5,0,11,8,15,8.7,0.649461038424922
-2,1.5,4.5,0,11,8,15,8.8,1.06568646138811
-2,1.5,4.5,0,11,8,15,8.9,1.47083138592527
-2,1.5,4.5,0,11,8,15,9,1.83931010765637
-2,1.5,4.5,0,11,8,15,9.1,2.16622806095019
-2,1.5,4.5,0,11,8,15,9.2,2.55099123135466
-2,1.5,4.5,0,11,8,15,9.3,2.90051123156695
-2,1.5,4.5,0,11,8,15,9.4,3.19072331116641
-2,1.5,4.5,0,11,8,15,9.5,3.46194278361583
-2,1.5,4.5,0,11,8,15,9.6,3.6996449276472
-2,1.5,4.5,0,11,8,15,9.7,3.85126321890228
-2,1.5,4.5,0,11,8,15,9.8,3.91302199335701
-2,1.5,4.5,0,11,8,15,9.9,3.88369666914235
-2,1.5,4.5,0,11,8,15,10,3.76589308050448
-2,1.5,4.5,0,11,8,15,10.1,3.65544613636144
-2,1.5,4.5,0,11,8,15,10.2,3.54098355989039
-2,1.5,4.5,0,11,8,15,10.3,3.39782770289811
-2,1.5,4.5,0,11,8,15,10.4,3.26211995719123
-2,1.5,4.5,0,11,8,15,10.5,3.27598801385707
-2,1.5,4.5,0,11,8,15,10.6,3.27060436106139
2,1.5,4.5,0,11,8,15,0.6,-21.4044924805252
2,1.5,4.5,0,11,8,15,0.7,-19.2574962380912
2,1.5,4.5,0,11,8,15,0.8,-17.3603830215926
2,1.5,4.5,0,11,8,15,0.9,-15.6517479782424
2,1.5,4.5,0,11,8,15,1,-14.0909120888948
2,1.5,4.5,0,11,8,15,1.1,-12.6500940378028
2,1.5,4.5,0,11,8,15,1.2,-11.3102974007941
2,1.5,4.5,0,11,8,15,1.3,-10.0556373926694
2,1.5,4.5,0,11,8,15,1.4,-8.8764908610287
2,1.5,4.5,0,11,8,15,1.5,-7.76563761417813
2,1.5,4.5,0,11,8,15,1.6,-6.7187685448718
2,1.5,4.5,0,11,8,15,1.7,-5.7395184522737
2,1.5,4.5,0,11,8,15,1.8,-4.83363814984511
2,1.5,4.5,0,11,8,15,1.9,-4.0050104939774
2,1.5,4.5,0,11,8,15,2,-3.25527483915583
2,1.5,4.5,0,11,8,15,2.1,-2.58429633609613
2,1.5,4.5,0,11,8,15,2.2,-1.99037582194384
2,1.5,4.5,0,11,8,15,2.3,-1.46952827188752
2,1.5,4.5,0,11,8,15,2.4,-1.01604195717373
2,1.5,4.5,0,11,8,15,2.5,-0.622828898098076
2,1.5,4.5,0,11,8,15,2.6,-0.281920398991655
2,1.5,4.5,0,11,8,15,2.7,0.0149967576250836
2,1.5,4.5,0,11,8,15,2.8,0.27608603459235
2,1.5,4.5,0,11,8,15,2.9,0.508959974288524
2,1.5,4.5,0,11,8,15,3,0.720388421288988
2,1.5,4.5,0,11,8,15,3.1,0.916112673092422
2,1.5,4.5,0,11,8,15,3.2,1.10074942018143
2,1.5,4.5,0,11,8,15,3.3,1.27776912112848
2,1.5,4.5,0,11,8,15,3.4,1.44959584903491
2,1.5,4.5,0,11,8,15,3.5,1.6174556912604
2,1.5,4.5,0,11,8,15,3.6,1.78172043813378
2,1.5,4.5,0,11,8,15,3.7,1.94212473739247
2,1.5,4.5,0,11,8,15,3.8,2.09773898876481
2,1.5,4.5,0,11,8,15,3.9,2.24707696064411
2,1.5,4.5,0,11,8,15,4,2.38837904646301
2,1.5,4.5,0,11,8,15,4.1,2.51969252346651
2,1.5,4.5,0,11,8,15,4.2,2.63897331507948
2,1.5,4.5,0,11,8,15,4.3,2.74414924095131
2,1.5,4.5,0,11,8,15,4.4,2.83312107331776
2,1.5,4.5,0,11,8,15,4.5,2.90676409651602
2,1.5,4.5,0,11,8,15,4.6,2.96694600907646
2,1.5,4.5,0,11,8,15,4.7,3.02394561326161
2,1.5,4.5,0,11,8,15,4.8,3.08118961780532
2,1.5,4.5,0,11,8,15,4.9,3.12668461168659
2,1.5,4.5,0,11,8,15,5,3.12722452671197
2,1.5,4.5,0,11,8,15,5.1,3.05435991408412
2,1.5,4.5,0,11,8,15,5.2,2.93112008807253
2,1.5,4.5,0,11,8,15,5.3,2.87678537218583
2,1.5,4.5,0,11,8,15,5.4,2.88795702762308
2,1.5,4.5,0,11,8,15,5.5,2.90628995708095
2,1.5,4.5,0,11,8,15,5.6,2.91361686907703
2,1.5,4.5,0,11,8,15,5.7,2.90853649741906
2,1.5,4.5,0,11,8,15,5.8,2.89352941927055
2,1.5,4.5,0,11,8,15,5.9,2.87120824042047
2,1.5,4.5,0,11,8,15,6,2.84353537708637
2,1.5,4.5,0,11,8,15,6.1,2.82333267807507
2,1.5,4.5,0,11,8,15,6.2,2.80873340175283
2,1.5,4.5,0,11,8,15,6.3,2.84047643422749
2,1.5,4.5,0,11,8,15,6.4,2.88310160463304
2,1.5,4.5,0,11,8,15,6.5,2.93234536246309
2,1.5,4.5,0,11,8,15,6.6,2.98561884603374
2,1.5,4.5,0,11,8,15,6.7,3.03752848671445
2,1.5,4.5,0,11,8,15,6.8,3.08567891487254
2,1.5,4.5,0,11,8,15,6.9,3.13059081277584
2,1.5,4.5,0,11,8,15,7,3.17232252632258
2,1.5,4.5,0,11,8,15,7.1,3.20682240944284
2,1.5,4.5,0,11,8,15,7.2,3.23192074246763
2,1.5,4.5,0,11,8,15,7.3,3.24501523211241
2,1.5,4.5,0,11,8,15,7.4,3.24287070020448
2,1.5,4.5,0,11,8,15,7.5,3.22151797891628
2,1.5,4.5,0,11,8,15,7.6,3.17632503147104
2,1.5,4.5,0,11,8,15,7.7,3.10228307251557
2,1.5,4.5,0,11,8,15,7.8,2.9944948187138
2,1.5,4.5,0,11,8,15,7.9,2.84882677239904
2,1.5,4.5,0,11,8,15,8,2.66235366482768
2,1.5,4.5,0,11,8,15,8.1,2.43415915689266
2,1.5,4.5,0,11,8,15,8.2,2.1651922895488
2,1.5,4.5,0,11,8,15,8.3,1.95125877202448
2,1.5,4.5,0,11,8,15,8.4,1.78702907732244
2,1.5,4.5,0,11,8,15,8.5,1.56248627002872
2,1.5,4.5,0,11,8,15,8.6,1.28228850136501
2,1.5,4.5,0,11,8,15,8.7,0.953261103553139
2,1.5,4.5,0,11,8,15,8.8,0.651422063647267
2,1.5,4.5,0,11,8,15,8.9,0.523485669103519
2,1.5,4.5,0,11,8,15,9,0.851729482532657
2,1.5,4.5,0,11,8,15,9.1,1.14542472109513
2,1.5,4.5,0,11,8,15,9.2,1.4053501670707
2,1.5,4.5,0,11,8,15,9.3,1.63212903737955
2,1.5,4.5,0,11,8,15,9.4,1.84559763688251
2,1.5,4.5,0,11,8,15,9.5,2.07764360885474
2,1.5,4.5,0,11,8,15,9.6,2.28692931332213
2,1.5,4.5,0,11,8,15,9.7,2.46827227723569
2,1.5,4.5,0,11,8,15,9.8,2.6143793712246
2,1.5,4.5,0,11,8,15,9.9,2.75779066618096
2,1.5,4.5,0,11,8,15,10,2.87600506679286
2,1.5,4.5,0,11,8,15,10.1,2.92323488875903
2,1.5,4.5,0,11,8,15,10.2,2.8905317591437
2,1.5,4.5,0,11,8,15,10.3,2.77096242065539
2,1.5,4.5,0,11,8,15,10.4,2.63395079963583
2,1.5,4.5,0,11,8,15,10.5,2.54891792404178
2,1.5,4.5,0,11,8,15,10.6,2.41395540638776
-2,1.5,4.5,0,11,12,15,0.6,-20.2509501106151
-2,1.5,4.5,0,11,12,15,0.7,-18.0401493121716
-2,1.5,4.5,0,11,12,15,0.8,-16.0738634381878
-2,1.5,4.5,0,11,12,15,0.9,-14.2902320307261
-2,1.5,4.5,0,11,12,15,1,-12.6521601483654
-2,1.5,4.5,0,11,12,15,1.1,-11.1347458792132
-2,1.5,4.5,0,11,12,15,1.2,-9.72247175124194
-2,1.5,4.5,0,11,12,15,1.3,-8.4084521780321
-2,1.5,4.5,0,11,12,15,1.4,-7.19136320101777
-2,1.5,4.5,0,11,12,15,1.5,-6.07287974834763
-2,1.5,4.5,0,11,12,15,1.6,-5.05603098240011
-2,1.5,4.5,0,11,12,15,1.7,-4.14331338053761
-2,1.5,4.5,0,11,12,15,1.8,-3.33510930560285
-2,1.5,4.5,0,11,12,15,1.9,-2.62697624071712
-2,1.5,4.5,0,11,12,15,2,-2.01350473331144
-2,1.5,4.5,0,11,12,15,2.1,-1.48415025485808
-2,1.5,4.5,0,11,12,15,2.2,-1.02840024585668
-2,1.5,4.5,0,11,12,15,2.3,-0.63477607376459
-2,1.5,4.5,0,11,12,15,2.4,-0.291904047894751
-2,1.5,4.5,0,11,12,15,2.5,0.0108914267417803
-2,1.5,4.5,0,11,12,15,2.6,0.282257378641561
-2,1.5,4.5,0,11,12,15,2.7,0.528946033798735
-2,1.5,4.5,0,11,12,15,2.8,0.756500454725913
-2,1.5,4.5,0,11,12,15,2.9,0.969050578759503
-2,1.5,4.5,0,11,12,15,3,1.16952132062846
-2,1.5,4.5,0,11,12,15,3.1,1.35984342554538
-2,1.5,4.5,0,11,12,15,3.2,1.54114328767167
-2,1.5,4.5,0,11,12,15,3.3,1.71390113854925
-2,1.5,4.5,0,11,12,15,3.4,1.87807687167254
-2,1.5,4.5,0,11,12,15,3.5,2.03320775545468
-2,1.5,4.5,0,11,12,15,3.6,2.1784861955533
-2,1.5,4.5,0,11,12,15,3.7,2.31282719075903
-2,1.5,4.5,0,11,12,15,3.8,2.43649678008701
-2,1.5,4.5,0,11,12,15,3.9,2.54813526961019
-2,1.5,4.5,0,11,12,15,4,2.6452419355466
-2,1.5,4.5,0,11,12,15,4.1,2.72627250723565
-2,1.5,4.5,0,11,12,15,4.2,2.78973245714176
-2,1.5,4.5,0,11,12,15,4.3,2.83626463114744
-2,1.5,4.5,0,11,12,15,4.4,2.86829882596317
-2,1.5,4.5,0,11,12,15,4.5,2.88007879092112
-2,1.5,4.5,0,11,12,15,4.6,2.87765380568793
-2,1.5,4.5,0,11,12,15,4.7,2.85821628022704
-2,1.5,4.5,0,11,12,15,4.8,2.82245454727276
-2,1.5,4.5,0,11,12,15,4.9,2.76734836084715
-2,1.5,4.5,0,11,12,15,5,2.67205246181732
-2,1.5,4.5,0,11,12,15,5.1,2.5266038757946
-2,1.5,4.5,0,11,12,15,5.2,2.34033505691054
-2,1.5,4.5,0,11,12,15,5.3,2.17543619393368
-2,1.5,4.5,0,11,12,15,5.4,2.04179146427655
-2,1.5,4.5,0,11,12,15,5.5,1.91273197453573
-2,1.5,4.5,0,11,12,15,5.6,1.77331034592749
-2,1.5,4.5,0,11,12,15,5.7,1.62652597874955
-2,1.5,4.5,0,11,12,15,5.8,1.47490529930804
-2,1.5,4.5,0,11,12,15,5.9,1.47181007107789
-2,1.5,4.5,0,11,12,15,6,1.45865567143163
-2,1.5,4.5,0,11,12,15,6.1,1.42199832243217
-2,1.5,4.5,0,11,12,15,6.2,1.35673175474806
-2,1.5,4.5,0,11,12,15,6.3,1.25804284790631
-2,1.5,4.5,0,11,12,15,6.4,1.12179087090762
-2,1.5,4.5,0,11,12,15,6.5,0.944906418049899
-2,1.5,4.5,0,11,12,15,6.6,0.725782235264488
-2,1.5,4.5,0,11,12,15,6.7,0.464636060644027
-2,1.5,4.5,0,11,12,15,6.8,0.163833159829815
-2,1.5,4.5,0,11,12,15,6.9,0.0127713090831701
-2,1.5,4.5,0,11,12,15,7,0.0914731285063999
-2,1.5,4.5,0,11,12,15,7.1,0.123451478218377
-2,1.5,4.5,0,11,12,15,7.2,0.0989660953860644
-2,1.5,4.5,0,11,12,15,7.3,0.00987649111346275
-2,1.5,4.5,0,11,12,15,7.4,-0.121051737518689
-2,1.5,4.5,0,11,12,15,7.5,0.0519596892866654
-2,1.5,4.5,0,11,12,15,7.6,0.259474198727584
-2,1.5,4.5,0,11,12,15,7.7,0.46606937927482
-2,1.5,4.5,0,11,12,15,7.8,0.662774411439633
-2,1.5,4.5,0,11,12,15,7.9,0.842168909055184
-2,1.5,4.5,0,11,12,15,8,0.998368050642614
-2,1.5,4.5,0,11,12,15,8.1,1.12691331172827
-2,1.5,4.5,0,11,12,15,8.2,1.24677817134581
-2,1.5,4.5,0,11,12,15,8.3,1.39087994009954
-2,1.5,4.5,0,11,12,15,8.4,1.50322013756112
-2,1.5,4.5,0,11,12,15,8.5,1.58173350129412
-2,1.5,4.5,0,11,12,15,8.6,1.62528307274456
-2,1.5,4.5,0,11,12,15,8.7,1.6335741682915
-2,1.5,4.5,0,11,12,15,8.8,1.60702969402044
-2,1.5,4.5,0,11,12,15,8.9,1.5465416409277
-2,1.5,4.5,0,11,12,15,9,1.4530009547253
-2,1.5,4.5,0,11,12,15,9.1,1.35306405576507
-2,1.5,4.5,0,11,12,15,9.2,1.29365483885532
-2,1.5,4.5,0,11,12,15,9.3,1.41146406425426
-2,1.5,4.5,0,11,12,15,9.4,1.58491256190428
-2,1.5,4.5,0,11,12,15,9.5,1.72589167733895
-2,1.5,4.5,0,11,12,15,9.6,1.82792122377935
-2,1.5,4.5,0,11,12,15,9.7,1.88681731825803
-2,1.5,4.5,0,11,12,15,9.8,1.90057772812785
-2,1.5,4.5,0,11,12,15,9.9,2.0082930175272
-2,1.5,4.5,0,11,12,15,10,2.10908292429315
-2,1.5,4.5,0,11,12,15,10.1,2.20281752684206
-2,1.5,4.5,0,11,12,15,10.2,2.26539538569047
-2,1.5,4.5,0,11,12,15,10.3,2.21462399704272
-2,1.5,4.5,0,11,12,15,10.4,2.43612030502163
-2,1.5,4.5,0,11,12,15,10.5,2.57035335943021
-2,1.5,4.5,0,11,12,15,10.6,2.61649160527198
2,1.5,4.5,0,11,12,15,0.6,-21.3273108833052
2,1.5,4.5,0,11,12,15,0.7,-19.186966313789
2,1.5,4.5,0,11,12,15,0.8,-17.2976176799651
2,1.5,4.5,0,11,12,15,0.9,-15.5977312451096
2,1.5,4.5,0,11,12,15,1,-14.0450300296697
2,1.5,4.5,0,11,12,15,1.1,-12.6130752128872
2,1.5,4.5,0,11,12,15,1.2,-11.2759077715844
2,1.5,4.5,0,11,12,15,1.3,-10.0249322669196
2,1.5,4.5,0,11,12,15,1.4,-8.85097802455293
2,1.5,4.5,0,11,12,15,1.5,-7.74878322906788
2,1.5,4.5,0,11,12,15,1.6,-6.71612861496705
2,1.5,4.5,0,11,12,15,1.7,-5.75302425842197
2,1.5,4.5,0,11,12,15,1.8,-4.86087704771646
2,1.5,4.5,0,11,12,15,1.9,-4.04163051146404
2,1.5,4.5,0,11,12,15,2,-3.29692880334986
2,1.5,4.5,0,11,12,15,2.1,-2.62736787684042
2,1.5,4.5,0,11,12,15,2.2,-2.03112355960188
2,1.5,4.5,0,11,12,15,2.3,-1.50621042687637
2,1.5,4.5,0,11,12,15,2.4,-1.04743075260475
2,1.5,4.5,0,11,12,15,2.5,-0.648838931073104
2,1.5,4.5,0,11,12,15,2.6,-0.302402790516174
2,1.5,4.5,0,11,12,15,2.7,-0.00109123228352306
2,1.5,4.5,0,11,12,15,2.8,0.263192449250368
2,1.5,4.5,0,11,12,15,2.9,0.498128553305755
2,1.5,4.5,0,11,12,15,3,0.710639865139267
2,1.5,4.5,0,11,12,15,3.1,0.906658697774005
2,1.5,4.5,0,11,12,15,3.2,1.09099551684171
2,1.5,4.5,0,11,12,15,3.3,1.26729459736759
2,1.5,4.5,0,11,12,15,3.4,1.43806256315622
2,1.5,4.5,0,11,12,15,3.5,1.60475199984238
2,1.5,4.5,0,11,12,15,3.6,1.76788722366049
2,1.5,4.5,0,11,12,15,3.7,1.92721535183774
2,1.5,4.5,0,11,12,15,3.8,2.08186931288191
2,1.5,4.5,0,11,12,15,3.9,2.2305307972376
2,1.5,4.5,0,11,12,15,4,2.37158398007813
2,1.5,4.5,0,11,12,15,4.1,2.50325171962131
2,1.5,4.5,0,11,12,15,4.2,2.62371043021029
2,1.5,4.5,0,11,12,15,4.3,2.73351207547393
2,1.5,4.5,0,11,12,15,4.4,2.8310851748826
2,1.5,4.5,0,11,12,15,4.5,2.91482930053473
2,1.5,4.5,0,11,12,15,4.6,2.99212391138412
2,1.5,4.5,0,11,12,15,4.7,3.06719512193
2,1.5,4.5,0,11,12,15,4.8,3.13416125234705
2,1.5,4.5,0,11,12,15,4.9,3.18688089480555
2,1.5,4.5,0,11,12,15,5,3.20051182112681
2,1.5,4.5,0,11,12,15,5.1,3.15956804019101
2,1.5,4.5,0,11,12,15,5.2,3.10045213671248
2,1.5,4.5,0,11,12,15,5.3,3.09777981318506
2,1.5,4.5,0,11,12,15,5.4,3.13823337923221
2,1.5,4.5,0,11,12,15,5.5,3.17767513091351
2,1.5,4.5,0,11,12,15,5.6,3.20149851475016
2,1.5,4.5,0,11,12,15,5.7,3.20977989027996
2,1.5,4.5,0,11,12,15,5.8,3.20529269006889
2,1.5,4.5,0,11,12,15,5.9,3.19040014535261
2,1.5,4.5,0,11,12,15,6,3.16665634962563
2,1.5,4.5,0,11,12,15,6.1,3.14633630815386
2,1.5,4.5,0,11,12,15,6.2,3.15119779920927
2,1.5,4.5,0,11,12,15,6.3,3.1798370844452
2,1.5,4.5,0,11,12,15,6.4,3.22123359752204
2,1.5,4.5,0,11,12,15,6.5,3.26287993650664
2,1.5,4.5,0,11,12,15,6.6,3.30264371160524
2,1.5,4.5,0,11,12,15,6.7,3.33881277801937
2,1.5,4.5,0,11,12,15,6.8,3.37958933244625
2,1.5,4.5,0,11,12,15,6.9,3.4118760372091
2,1.5,4.5,0,11,12,15,7,3.43395538168873
2,1.5,4.5,0,11,12,15,7.1,3.44428127052776
2,1.5,4.5,0,11,12,15,7.2,3.44129729598475
2,1.5,4.5,0,11,12,15,7.3,3.42322688638306
2,1.5,4.5,0,11,12,15,7.4,3.38788332146633
2,1.5,4.5,0,11,12,15,7.5,3.33256703488873
2,1.5,4.5,0,11,12,15,7.6,3.25411190380349
2,1.5,4.5,0,11,12,15,7.7,3.14912562503448
2,1.5,4.5,0,11,12,15,7.8,3.07169135233991
2,1.5,4.5,0,11,12,15,7.9,3.00988294358648
2,1.5,4.5,0,11,12,15,8,2.92345427007064
2,1.5,4.5,0,11,12,15,8.1,2.80980866479338
2,1.5,4.5,0,11,12,15,8.2,2.66784291351217
2,1.5,4.5,0,11,12,15,8.3,2.5458972361722
2,1.5,4.5,0,11,12,15,8.4,2.40523438991762
2,1.5,4.5,0,11,12,15,8.5,2.24960358562057
2,1.5,4.5,0,11,12,15,8.6,2.08387581719723
2,1.5,4.5,0,11,12,15,8.7,1.98728977682926
2,1.5,4.5,0,11,12,15,8.8,2.12708879919288
2,1.5,4.5,0,11,12,15,8.9,2.24825124808116
2,1.5,4.5,0,11,12,15,9,2.36221442217446
2,1.5,4.5,0,11,12,15,9.1,2.44772710522776
2,1.5,4.5,0,11,12,15,9.2,2.50062587368887
2,1.5,4.5,0,11,12,15,9.3,2.51774059399033
2,1.5,4.5,0,11,12,15,9.4,2.49725326189075
2,1.5,4.5,0,11,12,15,9.5,2.4392801008118
2,1.5,4.5,0,11,12,15,9.6,2.34663064991137
2,1.5,4.5,0,11,12,15,9.7,2.44784738913538
2,1.5,4.5,0,11,12,15,9.8,2.88353356287076
2,1.5,4.5,0,11,12,15,9.9,3.29496249471827
2,1.5,4.5,0,11,12,15,10,3.6397425524297
2,1.5,4.5,0,11,12,15,10.1,3.90770344439202
2,1.5,4.5,0,11,12,15,10.2,4.09000381212553
2,1.5,4.5,0,11,12,15,10.3,4.17914891700905
2,1.5,4.5,0,11,12,15,10.4,4.16913963358243
2,1.5,4.5,0,11,12,15,10.5,4.05582260064672
2,1.5,4.5,0,11,12,15,10.6,3.83751353278236
-2,2.5,4.5,0,9,8,5,0.6,-15.9266134549794
-2,2.5,4.5,0,9,8,5,0.7,-13.8331085067226
-2,2.5,4.5,0,9,8,5,0.8,-11.9950129553722
-2,2.5,4.5,0,9,8,5,0.9,-10.3512400389297
-2,2.5,4.5,0,9,8,5,1,-8.86152011122817
-2,2.5,4.5,0,9,8,5,1.1,-7.49880430786562
-2,2.5,4.5,0,9,8,5,1.2,-6.24504825222765
-2,2.5,4.5,0,9,8,5,1.3,-5.08871932796791
-2,2.5,4.5,0,9,8,5,1.4,-4.02268276920164
-2,2.5,4.5,0,9,8,5,1.5,-3.04163881233792
-2,2.5,4.5,0,9,8,5,1.6,-2.14758388425965
-2,2.5,4.5,0,9,8,5,1.7,-1.34196932695876
-2,2.5,4.5,0,9,8,5,1.8,-0.6276381206614
-2,2.5,4.5,0,9,8,5,1.9,-0.00648969820322888
-2,2.5,4.5,0,9,8,5,2,0.52043121926988
-2,2.5,4.5,0,9,8,5,2.1,0.954779518462594
-2,2.5,4.5,0,9,8,5,2.2,1.30104647896101
-2,2.5,4.5,0,9,8,5,2.3,1.56651770664232
-2,2.5,4.5,0,9,8,5,2.4,1.76076738530514
-2,2.5,4.5,0,9,8,5,2.5,1.89527710432467
-2,2.5,4.5,0,9,8,5,2.6,1.98114420688333
-2,2.5,4.5,0,9,8,5,2.7,2.02944184156217
-2,2.5,4.5,0,9,8,5,2.8,2.05022012529748
-2,2.5,4.5,0,9,8,5,2.9,2.05209832164188
-2,2.5,4.5,0,9,8,5,3,2.042071289651
-2,2.5,4.5,0,9,8,5,3.1,2.02767890985311
-2,2.5,4.5,0,9,8,5,3.2,2.03845222054522
-2,2.5,4.5,0,9,8,5,3.3,2.057954195538
-2,2.5,4.5,0,9,8,5,3.4,2.08780535279897
-2,2.5,4.5,0,9,8,5,3.5,2.12820231162099
-2,2.5,4.5,0,9,8,5,3.6,2.18098809850098
-2,2.5,4.5,0,9,8,5,3.7,2.24326034499965
-2,2.5,4.5,0,9,8,5,3.8,2.31194015130518
-2,2.5,4.5,0,9,8,5,3.9,2.38390034782344
-2,2.5,4.5,0,9,8,5,4,2.4640177223813
-2,2.5,4.5,0,9,8,5,4.1,2.54284049483296
-2,2.5,4.5,0,9,8,5,4.2,2.61905419213901
-2,2.5,4.5,0,9,8,5,4.3,2.69741864955121
-2,2.5,4.5,0,9,8,5,4.4,2.76562352865791
-2,2.5,4.5,0,9,8,5,4.5,2.82718013725835
-2,2.5,4.5,0,9,8,5,4.6,2.88046238780635
-2,2.5,4.5,0,9,8,5,4.7,2.91302440200863
-2,2.5,4.5,0,9,8,5,4.8,2.9207641739064
-2,2.5,4.5,0,9,8,5,4.9,2.9195419779212
-2,2.5,4.5,0,9,8,5,5,2.89257693127578
-2,2.5,4.5,0,9,8,5,5.1,2.84689746782628
-2,2.5,4.5,0,9,8,5,5.2,2.79794328581076
-2,2.5,4.5,0,9,8,5,5.3,2.76478846696596
-2,2.5,4.5,0,9,8,5,5.4,2.76588292547584
-2,2.5,4.5,0,9,8,5,5.5,2.80448241453084
-2,2.5,4.5,0,9,8,5,5.6,2.86164113050691
-2,2.5,4.5,0,9,8,5,5.7,2.92542016871845
-2,2.5,4.5,0,9,8,5,5.8,2.98632512101188
-2,2.5,4.5,0,9,8,5,5.9,3.0383027176366
-2,2.5,4.5,0,9,8,5,6,3.07788409498564
-2,2.5,4.5,0,9,8,5,6.1,3.10309190592658
-2,2.5,4.5,0,9,8,5,6.2,3.11745430611894
-2,2.5,4.5,0,9,8,5,6.3,3.1441300924967
-2,2.5,4.5,0,9,8,5,6.4,3.15542624155778
-2,2.5,4.5,0,9,8,5,6.5,3.15010151182549
-2,2.5,4.5,0,9,8,5,6.6,3.12698407339707
-2,2.5,4.5,0,9,8,5,6.7,3.10298641028064
-2,2.5,4.5,0,9,8,5,6.8,3.08749222658609
-2,2.5,4.5,0,9,8,5,6.9,3.05218466583866
-2,2.5,4.5,0,9,8,5,7,3.16138852427214
-2,2.5,4.5,0,9,8,5,7.1,3.35819640264461
-2,2.5,4.5,0,9,8,5,7.2,3.54721344580479
-2,2.5,4.5,0,9,8,5,7.3,3.72541132521659
-2,2.5,4.5,0,9,8,5,7.4,3.88968958233115
-2,2.5,4.5,0,9,8,5,7.5,4.05563748789104
-2,2.5,4.5,0,9,8,5,7.6,4.22555748080737
-2,2.5,4.5,0,9,8,5,7.7,4.37467389009001
-2,2.5,4.5,0,9,8,5,7.8,4.4993114471417
-2,2.5,4.5,0,9,8,5,7.9,4.59648649249309
-2,2.5,4.5,0,9,8,5,8,4.66402626014692
-2,2.5,4.5,0,9,8,5,8.1,4.70057303863778
-2,2.5,4.5,0,9,8,5,8.2,4.70546393069426
-2,2.5,4.5,0,9,8,5,8.3,4.7138354692008
-2,2.5,4.5,0,9,8,5,8.4,4.69377673829161
-2,2.5,4.5,0,9,8,5,8.5,4.63607860960101
-2,2.5,4.5,0,9,8,5,8.6,4.5379897786089
-2,2.5,4.5,0,9,8,5,8.7,4.3965596884539
-2,2.5,4.5,0,9,8,5,8.8,4.20883987673384
-2,2.5,4.5,0,9,8,5,8.9,3.97215138969012
-2,2.5,4.5,0,9,8,5,9,3.6844366393776
-2,2.5,4.5,0,9,8,5,9.1,3.34475473469515
-2,2.5,4.5,0,9,8,5,9.2,3.16003263809655
-2,2.5,4.5,0,9,8,5,9.3,3.08900837719121
-2,2.5,4.5,0,9,8,5,9.4,2.99954557178981
-2,2.5,4.5,0,9,8,5,9.5,2.88495060109723
-2,2.5,4.5,0,9,8,5,9.6,2.74008617692023
-2,2.5,4.5,0,9,8,5,9.7,2.56184463354664
-2,2.5,4.5,0,9,8,5,9.8,2.34888417287714
-2,2.5,4.5,0,9,8,5,9.9,2.10072755975555
