"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phase [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(Average_SAR) []"""
2,0.5,1.5,0,11,8,15,5.4,12.6898104129071
2,0.5,1.5,0,11,8,15,5.5,12.7813651984241
2,0.5,1.5,0,11,8,15,5.6,12.8691248727999
2,0.5,1.5,0,11,8,15,5.7,12.9538433682057
2,0.5,1.5,0,11,8,15,5.8,13.0363743452506
2,0.5,1.5,0,11,8,15,5.9,13.1176657385609
2,0.5,1.5,0,11,8,15,6,13.1986399024372
2,0.5,1.5,0,11,8,15,6.1,13.2800166834082
2,0.5,1.5,0,11,8,15,6.2,13.3627165428727
2,0.5,1.5,0,11,8,15,6.3,13.4475469354628
2,0.5,1.5,0,11,8,15,6.4,13.5352734812439
2,0.5,1.5,0,11,8,15,6.5,13.6266068086664
2,0.5,1.5,0,11,8,15,6.6,13.7221905972221
2,0.5,1.5,0,11,8,15,6.7,13.8228565091411
2,0.5,1.5,0,11,8,15,6.8,13.9289192898668
2,0.5,1.5,0,11,8,15,6.9,14.0407881131567
2,0.5,1.5,0,11,8,15,7,14.1589223824843
2,0.5,1.5,0,11,8,15,7.1,14.2836239118455
2,0.5,1.5,0,11,8,15,7.2,14.4149772113067
2,0.5,1.5,0,11,8,15,7.3,14.5530515572973
2,0.5,1.5,0,11,8,15,7.4,14.697831670844
2,0.5,1.5,0,11,8,15,7.5,14.8492384632725
2,0.5,1.5,0,11,8,15,7.6,15.0069032916851
2,0.5,1.5,0,11,8,15,7.7,15.170296167191
2,0.5,1.5,0,11,8,15,7.8,15.3387604691316
2,0.5,1.5,0,11,8,15,7.9,15.5115969296302
2,0.5,1.5,0,11,8,15,8,15.6882273961361
2,0.5,1.5,0,11,8,15,8.1,15.867732522621
2,0.5,1.5,0,11,8,15,8.2,16.0492147781225
2,0.5,1.5,0,11,8,15,8.3,16.2317783741289
2,0.5,1.5,0,11,8,15,8.4,16.4146424697753
2,0.5,1.5,0,11,8,15,8.5,16.5970134798206
2,0.5,1.5,0,11,8,15,8.6,16.7782534532062
2,0.5,1.5,0,11,8,15,8.7,16.9578768653241
2,0.5,1.5,0,11,8,15,8.8,17.1355937778261
2,0.5,1.5,0,11,8,15,8.9,17.3112736834298
2,0.5,1.5,0,11,8,15,9,17.4849737230074
2,0.5,1.5,0,11,8,15,9.1,17.6567490002551
2,0.5,1.5,0,11,8,15,9.2,17.8266913237392
2,0.5,1.5,0,11,8,15,9.3,17.9953041262064
2,0.5,1.5,0,11,8,15,9.4,18.1630846835561
2,0.5,1.5,0,11,8,15,9.5,18.3305862918605
2,0.5,1.5,0,11,8,15,9.6,18.4984302794763
2,0.5,1.5,0,11,8,15,9.7,18.6673121231096
2,0.5,1.5,0,11,8,15,9.8,18.8379444358344
2,0.5,1.5,0,11,8,15,9.9,19.0109300340493
2,0.5,1.5,0,11,8,15,10,19.1869029784339
2,0.5,1.5,0,11,8,15,10.1,19.3663437678382
2,0.5,1.5,0,11,8,15,10.2,19.5497273957724
2,0.5,1.5,0,11,8,15,10.3,19.7372473958245
2,0.5,1.5,0,11,8,15,10.4,19.9290362713411
2,0.5,1.5,0,11,8,15,10.5,20.1250457282625
2,0.5,1.5,0,11,8,15,10.6,20.3252456094064
-2,0.5,1.5,0,11,12,15,0.6,5.54262405901263
-2,0.5,1.5,0,11,12,15,0.7,4.68455228293296
-2,0.5,1.5,0,11,12,15,0.8,4.03381616274819
-2,0.5,1.5,0,11,12,15,0.9,3.57735771459118
-2,0.5,1.5,0,11,12,15,1,3.30292126076999
-2,0.5,1.5,0,11,12,15,1.1,3.16848286771123
-2,0.5,1.5,0,11,12,15,1.2,3.14341086441486
-2,0.5,1.5,0,11,12,15,1.3,3.21059942721696
-2,0.5,1.5,0,11,12,15,1.4,3.33965192386625
-2,0.5,1.5,0,11,12,15,1.5,3.52406571861267
-2,0.5,1.5,0,11,12,15,1.6,3.74228438086418
-2,0.5,1.5,0,11,12,15,1.7,4.00222858474626
-2,0.5,1.5,0,11,12,15,1.8,4.29266975349238
-2,0.5,1.5,0,11,12,15,1.9,4.58257747426477
-2,0.5,1.5,0,11,12,15,2,4.87709507755759
-2,0.5,1.5,0,11,12,15,2.1,5.16554938052683
-2,0.5,1.5,0,11,12,15,2.2,5.43824512292931
-2,0.5,1.5,0,11,12,15,2.3,5.70181484134964
-2,0.5,1.5,0,11,12,15,2.4,5.94899273883561
-2,0.5,1.5,0,11,12,15,2.5,6.17864315640126
-2,0.5,1.5,0,11,12,15,2.6,6.39079914247477
-2,0.5,1.5,0,11,12,15,2.7,6.58518714307841
-2,0.5,1.5,0,11,12,15,2.8,6.76193898359215
-2,0.5,1.5,0,11,12,15,2.9,6.92192284891532
-2,0.5,1.5,0,11,12,15,3,7.06653383274997
-2,0.5,1.5,0,11,12,15,3.1,7.19663350402586
-2,0.5,1.5,0,11,12,15,3.2,7.31375477879262
-2,0.5,1.5,0,11,12,15,3.3,7.41934375486418
-2,0.5,1.5,0,11,12,15,3.4,7.51464193555756
-2,0.5,1.5,0,11,12,15,3.5,7.60088344302046
-2,0.5,1.5,0,11,12,15,3.6,7.67899258994194
-2,0.5,1.5,0,11,12,15,3.7,7.74999609508628
-2,0.5,1.5,0,11,12,15,3.8,7.81405887981723
-2,0.5,1.5,0,11,12,15,3.9,7.87173496957015
-2,0.5,1.5,0,11,12,15,4,7.92322448673435
-2,0.5,1.5,0,11,12,15,4.1,7.96893401864848
-2,0.5,1.5,0,11,12,15,4.2,8.00879824676886
-2,0.5,1.5,0,11,12,15,4.3,8.04283450223756
-2,0.5,1.5,0,11,12,15,4.4,8.07114796854415
-2,0.5,1.5,0,11,12,15,4.5,8.09447512144692
-2,0.5,1.5,0,11,12,15,4.6,8.11346054266138
-2,0.5,1.5,0,11,12,15,4.7,8.12854254655345
-2,0.5,1.5,0,11,12,15,4.8,8.14058006793868
-2,0.5,1.5,0,11,12,15,4.9,8.15021875669725
-2,0.5,1.5,0,11,12,15,5,8.15846142112857
-2,0.5,1.5,0,11,12,15,5.1,8.16614597542209
-2,0.5,1.5,0,11,12,15,5.2,8.1744920243954
-2,0.5,1.5,0,11,12,15,5.3,8.18427019866806
-2,0.5,1.5,0,11,12,15,5.4,8.19653398307571
-2,0.5,1.5,0,11,12,15,5.5,8.21215228819234
-2,0.5,1.5,0,11,12,15,5.6,8.23185119616418
-2,0.5,1.5,0,11,12,15,5.7,8.25597344610291
-2,0.5,1.5,0,11,12,15,5.8,8.28508763333589
-2,0.5,1.5,0,11,12,15,5.9,8.31945562936808
-2,0.5,1.5,0,11,12,15,6,8.35930181552023
-2,0.5,1.5,0,11,12,15,6.1,8.40474214332106
-2,0.5,1.5,0,11,12,15,6.2,8.4557509985004
-2,0.5,1.5,0,11,12,15,6.3,8.51225864187745
-2,0.5,1.5,0,11,12,15,6.4,8.57426928498722
-2,0.5,1.5,0,11,12,15,6.5,8.6416103526053
-2,0.5,1.5,0,11,12,15,6.6,8.71397199700968
-2,0.5,1.5,0,11,12,15,6.7,8.79098626168845
-2,0.5,1.5,0,11,12,15,6.8,8.87234471642328
-2,0.5,1.5,0,11,12,15,6.9,8.9578245769834
-2,0.5,1.5,0,11,12,15,7,9.04687074690256
-2,0.5,1.5,0,11,12,15,7.1,9.13893976242643
-2,0.5,1.5,0,11,12,15,7.2,9.23347696529612
-2,0.5,1.5,0,11,12,15,7.3,9.32997039392811
-2,0.5,1.5,0,11,12,15,7.4,9.42799168213453
-2,0.5,1.5,0,11,12,15,7.5,9.5268478927863
-2,0.5,1.5,0,11,12,15,7.6,9.62610655398309
-2,0.5,1.5,0,11,12,15,7.7,9.72534383992049
-2,0.5,1.5,0,11,12,15,7.8,9.82414926653631
-2,0.5,1.5,0,11,12,15,7.9,9.9220752645922
-2,0.5,1.5,0,11,12,15,8,10.0188601579661
-2,0.5,1.5,0,11,12,15,8.1,10.1142653947495
-2,0.5,1.5,0,11,12,15,8.2,10.2081625369546
-2,0.5,1.5,0,11,12,15,8.3,10.3005081726038
-2,0.5,1.5,0,11,12,15,8.4,10.3912062301328
-2,0.5,1.5,0,11,12,15,8.5,10.4803418863255
-2,0.5,1.5,0,11,12,15,8.6,10.5680790032027
-2,0.5,1.5,0,11,12,15,8.7,10.6545331190076
-2,0.5,1.5,0,11,12,15,8.8,10.7397798538706
-2,0.5,1.5,0,11,12,15,8.9,10.8239581562677
-2,0.5,1.5,0,11,12,15,9,10.9072432637611
-2,0.5,1.5,0,11,12,15,9.1,10.9897338133327
-2,0.5,1.5,0,11,12,15,9.2,11.0714442190395
-2,0.5,1.5,0,11,12,15,9.3,11.1524347640689
-2,0.5,1.5,0,11,12,15,9.4,11.2327719508994
-2,0.5,1.5,0,11,12,15,9.5,11.3124065852567
-2,0.5,1.5,0,11,12,15,9.6,11.3913192894247
-2,0.5,1.5,0,11,12,15,9.7,11.4694312176057
-2,0.5,1.5,0,11,12,15,9.8,11.5466669464849
-2,0.5,1.5,0,11,12,15,9.9,11.6230758280573
-2,0.5,1.5,0,11,12,15,10,11.6985907587044
-2,0.5,1.5,0,11,12,15,10.1,11.773132431901
-2,0.5,1.5,0,11,12,15,10.2,11.8466941989924
-2,0.5,1.5,0,11,12,15,10.3,11.9192153926012
-2,0.5,1.5,0,11,12,15,10.4,11.9907168044508
-2,0.5,1.5,0,11,12,15,10.5,12.0612273799883
-2,0.5,1.5,0,11,12,15,10.6,12.1309206008563
2,0.5,1.5,0,11,12,15,0.6,6.68470733037271
2,0.5,1.5,0,11,12,15,0.7,5.62622334834646
2,0.5,1.5,0,11,12,15,0.8,4.72664429091179
2,0.5,1.5,0,11,12,15,0.9,4.02986945423994
2,0.5,1.5,0,11,12,15,1,3.54696695032288
2,0.5,1.5,0,11,12,15,1.1,3.23723370099379
2,0.5,1.5,0,11,12,15,1.2,3.07803179316577
2,0.5,1.5,0,11,12,15,1.3,3.04636814151648
2,0.5,1.5,0,11,12,15,1.4,3.10767614233398
2,0.5,1.5,0,11,12,15,1.5,3.25526623993785
2,0.5,1.5,0,11,12,15,1.6,3.46045096908263
2,0.5,1.5,0,11,12,15,1.7,3.71146014652759
2,0.5,1.5,0,11,12,15,1.8,4.00093017883843
2,0.5,1.5,0,11,12,15,1.9,4.31538185520355
2,0.5,1.5,0,11,12,15,2,4.65380313028909
2,0.5,1.5,0,11,12,15,2.1,5.00699204059383
2,0.5,1.5,0,11,12,15,2.2,5.36523494465711
2,0.5,1.5,0,11,12,15,2.3,5.73079092884347
2,0.5,1.5,0,11,12,15,2.4,6.09625729246227
2,0.5,1.5,0,11,12,15,2.5,6.45772452746989
2,0.5,1.5,0,11,12,15,2.6,6.81331428739208
2,0.5,1.5,0,11,12,15,2.7,7.15917334137945
2,0.5,1.5,0,11,12,15,2.8,7.49372227611775
2,0.5,1.5,0,11,12,15,2.9,7.81516754944268
2,0.5,1.5,0,11,12,15,3,8.12315341020436
2,0.5,1.5,0,11,12,15,3.1,8.41790915355192
2,0.5,1.5,0,11,12,15,3.2,8.69921204615466
2,0.5,1.5,0,11,12,15,3.3,8.96840479675308
2,0.5,1.5,0,11,12,15,3.4,9.22669285828788
2,0.5,1.5,0,11,12,15,3.5,9.4761483023833
2,0.5,1.5,0,11,12,15,3.6,9.71888189350742
2,0.5,1.5,0,11,12,15,3.7,9.95391092755674
2,0.5,1.5,0,11,12,15,3.8,10.1823780024861
2,0.5,1.5,0,11,12,15,3.9,10.4050256594309
2,0.5,1.5,0,11,12,15,4,10.6219382610315
2,0.5,1.5,0,11,12,15,4.1,10.8338279373122
2,0.5,1.5,0,11,12,15,4.2,11.0403946945006
2,0.5,1.5,0,11,12,15,4.3,11.2412628099717
2,0.5,1.5,0,11,12,15,4.4,11.4361843320591
2,0.5,1.5,0,11,12,15,4.5,11.6249693348912
2,0.5,1.5,0,11,12,15,4.6,11.8071501392508
2,0.5,1.5,0,11,12,15,4.7,11.9822446768922
2,0.5,1.5,0,11,12,15,4.8,12.1498245306102
2,0.5,1.5,0,11,12,15,4.9,12.3094074056954
2,0.5,1.5,0,11,12,15,5,12.460975860501
2,0.5,1.5,0,11,12,15,5.1,12.604529485508
2,0.5,1.5,0,11,12,15,5.2,12.740167587541
2,0.5,1.5,0,11,12,15,5.3,12.8680710335897
2,0.5,1.5,0,11,12,15,5.4,12.9886172558648
2,0.5,1.5,0,11,12,15,5.5,13.102203917921
2,0.5,1.5,0,11,12,15,5.6,13.2096769669964
2,0.5,1.5,0,11,12,15,5.7,13.3115705921877
2,0.5,1.5,0,11,12,15,5.8,13.4088367621135
2,0.5,1.5,0,11,12,15,5.9,13.502368304399
2,0.5,1.5,0,11,12,15,6,13.5929099487369
2,0.5,1.5,0,11,12,15,6.1,13.6812742095119
2,0.5,1.5,0,11,12,15,6.2,13.7683474377902
2,0.5,1.5,0,11,12,15,6.3,13.8550070355204
2,0.5,1.5,0,11,12,15,6.4,13.9421642452532
2,0.5,1.5,0,11,12,15,6.5,14.0306096536057
2,0.5,1.5,0,11,12,15,6.6,14.1210514172536
2,0.5,1.5,0,11,12,15,6.7,14.2142048132739
2,0.5,1.5,0,11,12,15,6.8,14.3108002499045
2,0.5,1.5,0,11,12,15,6.9,14.411398150797
2,0.5,1.5,0,11,12,15,7,14.5165659703151
2,0.5,1.5,0,11,12,15,7.1,14.6266512717535
2,0.5,1.5,0,11,12,15,7.2,14.7421265797507
2,0.5,1.5,0,11,12,15,7.3,14.8632747593099
2,0.5,1.5,0,11,12,15,7.4,14.9902550848247
2,0.5,1.5,0,11,12,15,7.5,15.1230946347724
2,0.5,1.5,0,11,12,15,7.6,15.2617467221106
2,0.5,1.5,0,11,12,15,7.7,15.4061433431818
2,0.5,1.5,0,11,12,15,7.8,15.5560995387345
2,0.5,1.5,0,11,12,15,7.9,15.7112144881632
2,0.5,1.5,0,11,12,15,8,15.8711828356524
2,0.5,1.5,0,11,12,15,8.1,16.035571730101
2,0.5,1.5,0,11,12,15,8.2,16.2037916269772
2,0.5,1.5,0,11,12,15,8.3,16.3752256829691
2,0.5,1.5,0,11,12,15,8.4,16.5492899164945
2,0.5,1.5,0,11,12,15,8.5,16.7255398456191
2,0.5,1.5,0,11,12,15,8.6,16.9035399379011
2,0.5,1.5,0,11,12,15,8.7,17.0827278759565
2,0.5,1.5,0,11,12,15,8.8,17.2628308597872
2,0.5,1.5,0,11,12,15,8.9,17.4435734033892
2,0.5,1.5,0,11,12,15,9,17.624775182275
2,0.5,1.5,0,11,12,15,9.1,17.8062850833709
2,0.5,1.5,0,11,12,15,9.2,17.9880694945672
2,0.5,1.5,0,11,12,15,9.3,18.1700767291233
2,0.5,1.5,0,11,12,15,9.4,18.352369180931
2,0.5,1.5,0,11,12,15,9.5,18.5350840322877
2,0.5,1.5,0,11,12,15,9.6,18.7184083218041
2,0.5,1.5,0,11,12,15,9.7,18.9025469604139
2,0.5,1.5,0,11,12,15,9.8,19.0877131247726
2,0.5,1.5,0,11,12,15,9.9,19.2741278016443
2,0.5,1.5,0,11,12,15,10,19.4619565894508
2,0.5,1.5,0,11,12,15,10.1,19.6515048119286
2,0.5,1.5,0,11,12,15,10.2,19.8428732380738
2,0.5,1.5,0,11,12,15,10.3,20.0362139661541
2,0.5,1.5,0,11,12,15,10.4,20.2316191069675
2,0.5,1.5,0,11,12,15,10.5,20.4291480619036
2,0.5,1.5,0,11,12,15,10.6,20.6285727392776
-2,0.5,2.5,0,9,8,5,0.6,7.61510178624562
-2,0.5,2.5,0,9,8,5,0.7,7.42179958940007
-2,0.5,2.5,0,9,8,5,0.8,7.12325444387169
-2,0.5,2.5,0,9,8,5,0.9,6.79953218723113
-2,0.5,2.5,0,9,8,5,1,6.4966512549716
-2,0.5,2.5,0,9,8,5,1.1,6.2296117703339
-2,0.5,2.5,0,9,8,5,1.2,6.00828421408589
-2,0.5,2.5,0,9,8,5,1.3,5.8379919398504
-2,0.5,2.5,0,9,8,5,1.4,5.71148946021608
-2,0.5,2.5,0,9,8,5,1.5,5.63095502322514
-2,0.5,2.5,0,9,8,5,1.6,5.58734643428335
-2,0.5,2.5,0,9,8,5,1.7,5.57422577967426
-2,0.5,2.5,0,9,8,5,1.8,5.58791855538605
-2,0.5,2.5,0,9,8,5,1.9,5.61981875298303
-2,0.5,2.5,0,9,8,5,2,5.67164487968804
-2,0.5,2.5,0,9,8,5,2.1,5.73512916125251
-2,0.5,2.5,0,9,8,5,2.2,5.80619585838134
-2,0.5,2.5,0,9,8,5,2.3,5.88560576846205
-2,0.5,2.5,0,9,8,5,2.4,5.9680832478666
-2,0.5,2.5,0,9,8,5,2.5,6.05391185329555
-2,0.5,2.5,0,9,8,5,2.6,6.14055048511091
-2,0.5,2.5,0,9,8,5,2.7,6.22801413011008
-2,0.5,2.5,0,9,8,5,2.8,6.31489762416791
-2,0.5,2.5,0,9,8,5,2.9,6.40120203797915
-2,0.5,2.5,0,9,8,5,3,6.48764906458348
-2,0.5,2.5,0,9,8,5,3.1,6.57296081933659
-2,0.5,2.5,0,9,8,5,3.2,6.65831538528064
-2,0.5,2.5,0,9,8,5,3.3,6.74339919180581
-2,0.5,2.5,0,9,8,5,3.4,6.82826535820475
-2,0.5,2.5,0,9,8,5,3.5,6.91329620820296
-2,0.5,2.5,0,9,8,5,3.6,6.99774005513176
-2,0.5,2.5,0,9,8,5,3.7,7.0822985917634
-2,0.5,2.5,0,9,8,5,3.8,7.16621024540437
-2,0.5,2.5,0,9,8,5,3.9,7.2492696236145
-2,0.5,2.5,0,9,8,5,4,7.33147734507737
-2,0.5,2.5,0,9,8,5,4.1,7.41281015690932
-2,0.5,2.5,0,9,8,5,4.2,7.49299839709933
-2,0.5,2.5,0,9,8,5,4.3,7.57167787087534
-2,0.5,2.5,0,9,8,5,4.4,7.64858395046036
-2,0.5,2.5,0,9,8,5,4.5,7.72353451467294
-2,0.5,2.5,0,9,8,5,4.6,7.79646050452054
-2,0.5,2.5,0,9,8,5,4.7,7.86691329440161
-2,0.5,2.5,0,9,8,5,4.8,7.93509554209496
-2,0.5,2.5,0,9,8,5,4.9,8.00103771487421
-2,0.5,2.5,0,9,8,5,5,8.06439010116351
-2,0.5,2.5,0,9,8,5,5.1,8.12487518686997
-2,0.5,2.5,0,9,8,5,5.2,8.18294315052091
-2,0.5,2.5,0,9,8,5,5.3,8.23863067484691
-2,0.5,2.5,0,9,8,5,5.4,8.29220461471719
-2,0.5,2.5,0,9,8,5,5.5,8.34378330330939
-2,0.5,2.5,0,9,8,5,5.6,8.39375199937601
-2,0.5,2.5,0,9,8,5,5.7,8.44233549125441
-2,0.5,2.5,0,9,8,5,5.8,8.48957025009879
-2,0.5,2.5,0,9,8,5,5.9,8.53556647763027
-2,0.5,2.5,0,9,8,5,6,8.58060470055176
-2,0.5,2.5,0,9,8,5,6.1,8.62470967853718
-2,0.5,2.5,0,9,8,5,6.2,8.66772000283494
-2,0.5,2.5,0,9,8,5,6.3,8.7098663411228
-2,0.5,2.5,0,9,8,5,6.4,8.75126752866444
-2,0.5,2.5,0,9,8,5,6.5,8.79215256165873
-2,0.5,2.5,0,9,8,5,6.6,8.8327539866373
-2,0.5,2.5,0,9,8,5,6.7,8.87308083963528
-2,0.5,2.5,0,9,8,5,6.8,8.91336022304858
-2,0.5,2.5,0,9,8,5,6.9,8.95384924110867
-2,0.5,2.5,0,9,8,5,7,8.99491055562997
-2,0.5,2.5,0,9,8,5,7.1,9.03673148960068
-2,0.5,2.5,0,9,8,5,7.2,9.07982110186634
-2,0.5,2.5,0,9,8,5,7.3,9.12433435292517
-2,0.5,2.5,0,9,8,5,7.4,9.17065932093068
-2,0.5,2.5,0,9,8,5,7.5,9.21904834472581
-2,0.5,2.5,0,9,8,5,7.6,9.26975767278257
-2,0.5,2.5,0,9,8,5,7.7,9.32293190907219
-2,0.5,2.5,0,9,8,5,7.8,9.37887749920082
-2,0.5,2.5,0,9,8,5,7.9,9.43776917796389
-2,0.5,2.5,0,9,8,5,8,9.49951754789002
-2,0.5,2.5,0,9,8,5,8.1,9.56421859028506
-2,0.5,2.5,0,9,8,5,8.2,9.63200144219023
-2,0.5,2.5,0,9,8,5,8.3,9.70288116324723
-2,0.5,2.5,0,9,8,5,8.4,9.77683322836851
-2,0.5,2.5,0,9,8,5,8.5,9.85398046066703
-2,0.5,2.5,0,9,8,5,8.6,9.93444034569973
-2,0.5,2.5,0,9,8,5,8.7,10.0181445987582
-2,0.5,2.5,0,9,8,5,8.8,10.1051908909511
-2,0.5,2.5,0,9,8,5,8.9,10.195585455822
-2,0.5,2.5,0,9,8,5,9,10.2894839127301
-2,0.5,2.5,0,9,8,5,9.1,10.3869111931171
-2,0.5,2.5,0,9,8,5,9.2,10.48792049484
-2,0.5,2.5,0,9,8,5,9.3,10.5924601229072
-2,0.5,2.5,0,9,8,5,9.4,10.7004410970397
-2,0.5,2.5,0,9,8,5,9.5,10.8120073090341
-2,0.5,2.5,0,9,8,5,9.6,10.9271128704084
-2,0.5,2.5,0,9,8,5,9.7,11.0456569888471
-2,0.5,2.5,0,9,8,5,9.8,11.1676248537822
-2,0.5,2.5,0,9,8,5,9.9,11.2930437460494
-2,0.5,2.5,0,9,8,5,10,11.4218156833699
-2,0.5,2.5,0,9,8,5,10.1,11.5539502571114
-2,0.5,2.5,0,9,8,5,10.2,11.6893654339652
-2,0.5,2.5,0,9,8,5,10.3,11.8279933466365
-2,0.5,2.5,0,9,8,5,10.4,11.9698326083008
-2,0.5,2.5,0,9,8,5,10.5,12.1148354806453
-2,0.5,2.5,0,9,8,5,10.6,12.2628987070591
2,0.5,2.5,0,9,8,5,0.6,7.67249363637945
2,0.5,2.5,0,9,8,5,0.7,8.22237009514582
2,0.5,2.5,0,9,8,5,0.8,8.55291667529657
2,0.5,2.5,0,9,8,5,0.9,8.70133295083214
2,0.5,2.5,0,9,8,5,1,8.70956005291516
2,0.5,2.5,0,9,8,5,1.1,8.6131865127657
2,0.5,2.5,0,9,8,5,1.2,8.44922228584302
2,0.5,2.5,0,9,8,5,1.3,8.24723469746523
2,0.5,2.5,0,9,8,5,1.4,8.02817373046053
2,0.5,2.5,0,9,8,5,1.5,7.81052314085481
2,0.5,2.5,0,9,8,5,1.6,7.60335273681202
2,0.5,2.5,0,9,8,5,1.7,7.41312902896577
2,0.5,2.5,0,9,8,5,1.8,7.2432288097797
2,0.5,2.5,0,9,8,5,1.9,7.09342650569047
2,0.5,2.5,0,9,8,5,2,6.96749215019004
2,0.5,2.5,0,9,8,5,2.1,6.86192426762922
2,0.5,2.5,0,9,8,5,2.2,6.77565498103685
2,0.5,2.5,0,9,8,5,2.3,6.70813556027922
2,0.5,2.5,0,9,8,5,2.4,6.65618696149629
2,0.5,2.5,0,9,8,5,2.5,6.6314519304531
2,0.5,2.5,0,9,8,5,2.6,6.67844340897703
2,0.5,2.5,0,9,8,5,2.7,6.77070495337599
2,0.5,2.5,0,9,8,5,2.8,6.87292806581274
2,0.5,2.5,0,9,8,5,2.9,6.98216280212563
2,0.5,2.5,0,9,8,5,3,7.09561477620937
2,0.5,2.5,0,9,8,5,3.1,7.21034986526521
2,0.5,2.5,0,9,8,5,3.2,7.32506748482676
2,0.5,2.5,0,9,8,5,3.3,7.43843190077328
2,0.5,2.5,0,9,8,5,3.4,7.54969738336372
2,0.5,2.5,0,9,8,5,3.5,7.6590197238715
2,0.5,2.5,0,9,8,5,3.6,7.76602042966703
2,0.5,2.5,0,9,8,5,3.7,7.87172182892427
2,0.5,2.5,0,9,8,5,3.8,7.97628463707271
2,0.5,2.5,0,9,8,5,3.9,8.08049046557744
2,0.5,2.5,0,9,8,5,4,8.18547060000517
2,0.5,2.5,0,9,8,5,4.1,8.29196873597131
2,0.5,2.5,0,9,8,5,4.2,8.40075603181502
2,0.5,2.5,0,9,8,5,4.3,8.51260647535757
2,0.5,2.5,0,9,8,5,4.4,8.62835465468707
2,0.5,2.5,0,9,8,5,4.5,8.74885396458182
2,0.5,2.5,0,9,8,5,4.6,8.87452610327729
2,0.5,2.5,0,9,8,5,4.7,9.00584307982549
2,0.5,2.5,0,9,8,5,4.8,9.14336121510846
2,0.5,2.5,0,9,8,5,4.9,9.28738153109861
2,0.5,2.5,0,9,8,5,5,9.43784707187193
2,0.5,2.5,0,9,8,5,5.1,9.59494701717367
2,0.5,2.5,0,9,8,5,5.2,9.75857007358284
2,0.5,2.5,0,9,8,5,5.3,9.92865009018202
2,0.5,2.5,0,9,8,5,5.4,10.1048760712635
2,0.5,2.5,0,9,8,5,5.5,10.2869808099497
2,0.5,2.5,0,9,8,5,5.6,10.4746380807134
2,0.5,2.5,0,9,8,5,5.7,10.6677854937994
2,0.5,2.5,0,9,8,5,5.8,10.8659841050596
2,0.5,2.5,0,9,8,5,5.9,11.0687976421706
2,0.5,2.5,0,9,8,5,6,11.2759781170035
2,0.5,2.5,0,9,8,5,6.1,11.4871294502639
2,0.5,2.5,0,9,8,5,6.2,11.7017985194467
2,0.5,2.5,0,9,8,5,6.3,11.9194705596924
2,0.5,2.5,0,9,8,5,6.4,12.1395209261117
2,0.5,2.5,0,9,8,5,6.5,12.3613463005693
2,0.5,2.5,0,9,8,5,6.6,12.5843216843647
2,0.5,2.5,0,9,8,5,6.7,12.8077802308542
2,0.5,2.5,0,9,8,5,6.8,13.0310121032077
2,0.5,2.5,0,9,8,5,6.9,13.2533175733241
2,0.5,2.5,0,9,8,5,7,13.4740291180081
2,0.5,2.5,0,9,8,5,7.1,13.6924930156817
2,0.5,2.5,0,9,8,5,7.2,13.9081659866711
2,0.5,2.5,0,9,8,5,7.3,14.1206024865251
2,0.5,2.5,0,9,8,5,7.4,14.3293420925879
2,0.5,2.5,0,9,8,5,7.5,14.5339528060198
2,0.5,2.5,0,9,8,5,7.6,14.7341413808071
2,0.5,2.5,0,9,8,5,7.7,14.9297017096385
2,0.5,2.5,0,9,8,5,7.8,15.1204837209268
2,0.5,2.5,0,9,8,5,7.9,15.3062843004712
2,0.5,2.5,0,9,8,5,8,15.4869511201704
2,0.5,2.5,0,9,8,5,8.1,15.6625930724839
2,0.5,2.5,0,9,8,5,8.2,15.8331678610962
2,0.5,2.5,0,9,8,5,8.3,15.9985407353932
2,0.5,2.5,0,9,8,5,8.4,16.1587703510587
2,0.5,2.5,0,9,8,5,8.5,16.3139122199333
2,0.5,2.5,0,9,8,5,8.6,16.4641864234722
2,0.5,2.5,0,9,8,5,8.7,16.6097347419393
2,0.5,2.5,0,9,8,5,8.8,16.7505971013943
2,0.5,2.5,0,9,8,5,8.9,16.8870165649357
2,0.5,2.5,0,9,8,5,9,17.0193062322099
2,0.5,2.5,0,9,8,5,9.1,17.1476433189438
2,0.5,2.5,0,9,8,5,9.2,17.272396527554
2,0.5,2.5,0,9,8,5,9.3,17.3938367896354
2,0.5,2.5,0,9,8,5,9.4,17.5123186500918
2,0.5,2.5,0,9,8,5,9.5,17.6282178871958
2,0.5,2.5,0,9,8,5,9.6,17.741888412627
2,0.5,2.5,0,9,8,5,9.7,17.8536809356072
2,0.5,2.5,0,9,8,5,9.8,17.9641062584213
2,0.5,2.5,0,9,8,5,9.9,18.0734093504091
2,0.5,2.5,0,9,8,5,10,18.1816851510808
2,0.5,2.5,0,9,8,5,10.1,18.2890833895714
2,0.5,2.5,0,9,8,5,10.2,18.3958380338575
2,0.5,2.5,0,9,8,5,10.3,18.5020849180004
2,0.5,2.5,0,9,8,5,10.4,18.6082658652317
2,0.5,2.5,0,9,8,5,10.5,18.7140857933385
2,0.5,2.5,0,9,8,5,10.6,18.8195298427824
-2,0.5,2.5,0,9,12,5,0.6,8.13515732799434
-2,0.5,2.5,0,9,12,5,0.7,7.98019533224391
-2,0.5,2.5,0,9,12,5,0.8,7.70263222286876
