"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phase [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(Average_SAR) []"""
-2,0.5,1.5,0,11,8,5,4.2,18.1285175763649
-2,0.5,1.5,0,11,8,5,4.3,18.7876133451979
-2,0.5,1.5,0,11,8,5,4.4,19.4446944548663
-2,0.5,1.5,0,11,8,5,4.5,20.0958827489035
-2,0.5,1.5,0,11,8,5,4.6,20.7368242174423
-2,0.5,1.5,0,11,8,5,4.7,21.3641190802633
-2,0.5,1.5,0,11,8,5,4.8,21.9734818957335
-2,0.5,1.5,0,11,8,5,4.9,22.5599772801955
-2,0.5,1.5,0,11,8,5,5,23.1183530704466
-2,0.5,1.5,0,11,8,5,5.1,23.6435039834959
-2,0.5,1.5,0,11,8,5,5.2,24.1308174180771
-2,0.5,1.5,0,11,8,5,5.3,24.5760244518468
-2,0.5,1.5,0,11,8,5,5.4,24.97504740372
-2,0.5,1.5,0,11,8,5,5.5,25.3243710497841
-2,0.5,1.5,0,11,8,5,5.6,25.6216094815291
-2,0.5,1.5,0,11,8,5,5.7,25.8651848621392
-2,0.5,1.5,0,11,8,5,5.8,26.0542278293999
-2,0.5,1.5,0,11,8,5,5.9,26.1889941684443
-2,0.5,1.5,0,11,8,5,6,26.2703578839448
-2,0.5,1.5,0,11,8,5,6.1,26.3006657242739
-2,0.5,1.5,0,11,8,5,6.2,26.282724498117
-2,0.5,1.5,0,11,8,5,6.3,26.2200855489753
-2,0.5,1.5,0,11,8,5,6.4,26.1195260592596
-2,0.5,1.5,0,11,8,5,6.5,25.9889386505454
-2,0.5,1.5,0,11,8,5,6.6,25.8271129767845
-2,0.5,1.5,0,11,8,5,6.7,25.6395454370478
-2,0.5,1.5,0,11,8,5,6.8,25.4352149756586
-2,0.5,1.5,0,11,8,5,6.9,25.2148703867791
-2,0.5,1.5,0,11,8,5,7,24.9824182776731
-2,0.5,1.5,0,11,8,5,7.1,24.742762173564
-2,0.5,1.5,0,11,8,5,7.2,24.5005108458308
-2,0.5,1.5,0,11,8,5,7.3,24.2635921663903
-2,0.5,1.5,0,11,8,5,7.4,24.035710126934
-2,0.5,1.5,0,11,8,5,7.5,23.818574277076
-2,0.5,1.5,0,11,8,5,7.6,23.6151551899271
-2,0.5,1.5,0,11,8,5,7.7,23.4280582786776
-2,0.5,1.5,0,11,8,5,7.8,23.2595194517481
-2,0.5,1.5,0,11,8,5,7.9,23.1114266132627
-2,0.5,1.5,0,11,8,5,8,22.985300108797
-2,0.5,1.5,0,11,8,5,8.1,22.889105569437
-2,0.5,1.5,0,11,8,5,8.2,22.8191335371213
-2,0.5,1.5,0,11,8,5,8.3,22.7746616962114
-2,0.5,1.5,0,11,8,5,8.4,22.7566861214739
-2,0.5,1.5,0,11,8,5,8.5,22.7656086879741
-2,0.5,1.5,0,11,8,5,8.6,22.8017946207238
-2,0.5,1.5,0,11,8,5,8.7,22.8652929246017
-2,0.5,1.5,0,11,8,5,8.8,22.9562470695169
-2,0.5,1.5,0,11,8,5,8.9,23.0746249186985
-2,0.5,1.5,0,11,8,5,9,23.2200816167228
-2,0.5,1.5,0,11,8,5,9.1,23.3926200880866
-2,0.5,1.5,0,11,8,5,9.2,23.5916894380444
-2,0.5,1.5,0,11,8,5,9.3,23.816668077848
-2,0.5,1.5,0,11,8,5,9.4,24.0670073353443
-2,0.5,1.5,0,11,8,5,9.5,24.34168760419
-2,0.5,1.5,0,11,8,5,9.6,24.6399939872598
-2,0.5,1.5,0,11,8,5,9.7,24.960836947812
-2,0.5,1.5,0,11,8,5,9.8,25.302943241888
-2,0.5,1.5,0,11,8,5,9.9,25.6652852922558
-2,0.5,1.5,0,11,8,5,10,26.0464171755974
-2,0.5,1.5,0,11,8,5,10.1,26.4450624425607
-2,0.5,1.5,0,11,8,5,10.2,26.8599415465675
-2,0.5,1.5,0,11,8,5,10.3,27.2894527773409
-2,0.5,1.5,0,11,8,5,10.4,27.7318632674117
-2,0.5,1.5,0,11,8,5,10.5,28.1852804571787
-2,0.5,1.5,0,11,8,5,10.6,28.6478522635259
2,0.5,1.5,0,11,8,5,0.6,1.36681312411779
2,0.5,1.5,0,11,8,5,0.7,1.40806918445066
2,0.5,1.5,0,11,8,5,0.8,1.49017030783701
2,0.5,1.5,0,11,8,5,0.9,1.63190799653638
2,0.5,1.5,0,11,8,5,1,1.85951568473892
2,0.5,1.5,0,11,8,5,1.1,2.0807334180447
2,0.5,1.5,0,11,8,5,1.2,2.32799317288468
2,0.5,1.5,0,11,8,5,1.3,2.60852949747774
2,0.5,1.5,0,11,8,5,1.4,2.89061525480735
2,0.5,1.5,0,11,8,5,1.5,3.21393084966188
2,0.5,1.5,0,11,8,5,1.6,3.53999978916178
2,0.5,1.5,0,11,8,5,1.7,3.87711162610058
2,0.5,1.5,0,11,8,5,1.8,4.22713272412356
2,0.5,1.5,0,11,8,5,1.9,4.57283156807096
2,0.5,1.5,0,11,8,5,2,4.93378594739108
2,0.5,1.5,0,11,8,5,2.1,5.29579101637241
2,0.5,1.5,0,11,8,5,2.2,5.65480238814101
2,0.5,1.5,0,11,8,5,2.3,6.01908984132938
2,0.5,1.5,0,11,8,5,2.4,6.38107434253096
2,0.5,1.5,0,11,8,5,2.5,6.74438989423562
2,0.5,1.5,0,11,8,5,2.6,7.10672171622801
2,0.5,1.5,0,11,8,5,2.7,7.47092269766044
2,0.5,1.5,0,11,8,5,2.8,7.83472377254472
2,0.5,1.5,0,11,8,5,2.9,8.20075270034524
2,0.5,1.5,0,11,8,5,3,8.56956648497331
2,0.5,1.5,0,11,8,5,3.1,8.94021439258967
2,0.5,1.5,0,11,8,5,3.2,9.31487743037143
2,0.5,1.5,0,11,8,5,3.3,9.69242187434696
2,0.5,1.5,0,11,8,5,3.4,10.0732956979319
2,0.5,1.5,0,11,8,5,3.5,10.4582346830314
2,0.5,1.5,0,11,8,5,3.6,10.8457293056959
2,0.5,1.5,0,11,8,5,3.7,11.2375916854023
2,0.5,1.5,0,11,8,5,3.8,11.6323647664467
2,0.5,1.5,0,11,8,5,3.9,12.0300275652119
2,0.5,1.5,0,11,8,5,4,12.4311424912117
2,0.5,1.5,0,11,8,5,4.1,12.8354845651799
2,0.5,1.5,0,11,8,5,4.2,13.242623112415
2,0.5,1.5,0,11,8,5,4.3,13.6522958814785
2,0.5,1.5,0,11,8,5,4.4,14.0641482299962
2,0.5,1.5,0,11,8,5,4.5,14.4776714926355
2,0.5,1.5,0,11,8,5,4.6,14.8923453088092
2,0.5,1.5,0,11,8,5,4.7,15.3077438806156
2,0.5,1.5,0,11,8,5,4.8,15.7236125080732
2,0.5,1.5,0,11,8,5,4.9,16.1390524917838
2,0.5,1.5,0,11,8,5,5,16.5534741167609
2,0.5,1.5,0,11,8,5,5.1,16.9663691616044
2,0.5,1.5,0,11,8,5,5.2,17.3768338032501
2,0.5,1.5,0,11,8,5,5.3,17.7840828836549
2,0.5,1.5,0,11,8,5,5.4,18.1873686558723
2,0.5,1.5,0,11,8,5,5.5,18.5860400049309
2,0.5,1.5,0,11,8,5,5.6,18.9791091059245
2,0.5,1.5,0,11,8,5,5.7,19.365659039507
2,0.5,1.5,0,11,8,5,5.8,19.7450175679077
2,0.5,1.5,0,11,8,5,5.9,20.1157999660012
2,0.5,1.5,0,11,8,5,6,20.4770646684519
2,0.5,1.5,0,11,8,5,6.1,20.8279127094216
2,0.5,1.5,0,11,8,5,6.2,21.1670503152798
2,0.5,1.5,0,11,8,5,6.3,21.4933514539409
2,0.5,1.5,0,11,8,5,6.4,21.8057989323163
2,0.5,1.5,0,11,8,5,6.5,22.1034337936901
2,0.5,1.5,0,11,8,5,6.6,22.3854404912163
2,0.5,1.5,0,11,8,5,6.7,22.6512151201847
2,0.5,1.5,0,11,8,5,6.8,22.9001412243418
2,0.5,1.5,0,11,8,5,6.9,23.1319994283177
2,0.5,1.5,0,11,8,5,7,23.3463435878756
2,0.5,1.5,0,11,8,5,7.1,23.5433202393731
2,0.5,1.5,0,11,8,5,7.2,23.7233435752042
2,0.5,1.5,0,11,8,5,7.3,23.8864707924371
2,0.5,1.5,0,11,8,5,7.4,24.0331767987525
2,0.5,1.5,0,11,8,5,7.5,24.164215257968
2,0.5,1.5,0,11,8,5,7.6,24.2800903415228
2,0.5,1.5,0,11,8,5,7.7,24.3812740031879
2,0.5,1.5,0,11,8,5,7.8,24.4686715383946
2,0.5,1.5,0,11,8,5,7.9,24.5430560146962
2,0.5,1.5,0,11,8,5,8,24.6052853726851
2,0.5,1.5,0,11,8,5,8.1,24.6561711354957
2,0.5,1.5,0,11,8,5,8.2,24.6968572625354
2,0.5,1.5,0,11,8,5,8.3,24.7284842261469
2,0.5,1.5,0,11,8,5,8.4,24.7520362021553
2,0.5,1.5,0,11,8,5,8.5,24.7690313033099
2,0.5,1.5,0,11,8,5,8.6,24.780628187148
2,0.5,1.5,0,11,8,5,8.7,24.7881197875668
2,0.5,1.5,0,11,8,5,8.8,24.7927724481392
2,0.5,1.5,0,11,8,5,8.9,24.7958516135684
2,0.5,1.5,0,11,8,5,9,24.7985764456075
2,0.5,1.5,0,11,8,5,9.1,24.8018323503513
2,0.5,1.5,0,11,8,5,9.2,24.8069187180399
2,0.5,1.5,0,11,8,5,9.3,24.8145657665689
2,0.5,1.5,0,11,8,5,9.4,24.8255057455154
2,0.5,1.5,0,11,8,5,9.5,24.8402975120025
2,0.5,1.5,0,11,8,5,9.6,24.8596715486687
2,0.5,1.5,0,11,8,5,9.7,24.8838787378689
2,0.5,1.5,0,11,8,5,9.8,24.9132430485691
2,0.5,1.5,0,11,8,5,9.9,24.9483075841306
2,0.5,1.5,0,11,8,5,10,24.9893507561101
2,0.5,1.5,0,11,8,5,10.1,25.0363315707341
2,0.5,1.5,0,11,8,5,10.2,25.0896351310733
2,0.5,1.5,0,11,8,5,10.3,25.1494159364351
2,0.5,1.5,0,11,8,5,10.4,25.2156431276146
2,0.5,1.5,0,11,8,5,10.5,25.2883174973265
2,0.5,1.5,0,11,8,5,10.6,25.3677256429437
-2,0.5,1.5,0,11,12,5,0.6,1.72163668453178
-2,0.5,1.5,0,11,12,5,0.7,1.71350179314575
-2,0.5,1.5,0,11,12,5,0.8,1.7565741065725
-2,0.5,1.5,0,11,12,5,0.9,1.86518406310129
-2,0.5,1.5,0,11,12,5,1,2.06807841096631
-2,0.5,1.5,0,11,12,5,1.1,2.28811264288306
-2,0.5,1.5,0,11,12,5,1.2,2.58290271502931
-2,0.5,1.5,0,11,12,5,1.3,2.91525448882238
-2,0.5,1.5,0,11,12,5,1.4,3.25207917944847
-2,0.5,1.5,0,11,12,5,1.5,3.6328426211135
-2,0.5,1.5,0,11,12,5,1.6,4.02231930914238
-2,0.5,1.5,0,11,12,5,1.7,4.42605449189805
-2,0.5,1.5,0,11,12,5,1.8,4.84707500859424
-2,0.5,1.5,0,11,12,5,1.9,5.26803888908078
-2,0.5,1.5,0,11,12,5,2,5.70976572046753
-2,0.5,1.5,0,11,12,5,2.1,6.15731594865397
-2,0.5,1.5,0,11,12,5,2.2,6.60756800717529
-2,0.5,1.5,0,11,12,5,2.3,7.06886729470299
-2,0.5,1.5,0,11,12,5,2.4,7.53274057895942
-2,0.5,1.5,0,11,12,5,2.5,8.0054823295782
-2,0.5,1.5,0,11,12,5,2.6,8.483054798593
-2,0.5,1.5,0,11,12,5,2.7,8.97011006358795
-2,0.5,1.5,0,11,12,5,2.8,9.4637675554239
-2,0.5,1.5,0,11,12,5,2.9,9.96781742283808
-2,0.5,1.5,0,11,12,5,3,10.4833284611246
-2,0.5,1.5,0,11,12,5,3.1,11.0088712516604
-2,0.5,1.5,0,11,12,5,3.2,11.547449716332
-2,0.5,1.5,0,11,12,5,3.3,12.0980676236651
-2,0.5,1.5,0,11,12,5,3.4,12.6602442256825
-2,0.5,1.5,0,11,12,5,3.5,13.2352773154705
-2,0.5,1.5,0,11,12,5,3.6,13.8210047931304
-2,0.5,1.5,0,11,12,5,3.7,14.4186958285649
-2,0.5,1.5,0,11,12,5,3.8,15.0260113547144
-2,0.5,1.5,0,11,12,5,3.9,15.642193679224
-2,0.5,1.5,0,11,12,5,4,16.2668520284851
-2,0.5,1.5,0,11,12,5,4.1,16.8978857807873
-2,0.5,1.5,0,11,12,5,4.2,17.5334401970814
-2,0.5,1.5,0,11,12,5,4.3,18.1709185167921
-2,0.5,1.5,0,11,12,5,4.4,18.8077988325862
-2,0.5,1.5,0,11,12,5,4.5,19.4409521550679
-2,0.5,1.5,0,11,12,5,4.6,20.0666416223388
-2,0.5,1.5,0,11,12,5,4.7,20.6815218381926
-2,0.5,1.5,0,11,12,5,4.8,21.2820649437888
-2,0.5,1.5,0,11,12,5,4.9,21.8635307994593
-2,0.5,1.5,0,11,12,5,5,22.4215228088338
-2,0.5,1.5,0,11,12,5,5.1,22.9514802168401
-2,0.5,1.5,0,11,12,5,5.2,23.4484874040409
-2,0.5,1.5,0,11,12,5,5.3,23.9083343395126
-2,0.5,1.5,0,11,12,5,5.4,24.3270682181895
-2,0.5,1.5,0,11,12,5,5.5,24.7012530509438
-2,0.5,1.5,0,11,12,5,5.6,25.0278545499429
-2,0.5,1.5,0,11,12,5,5.7,25.3046759280277
-2,0.5,1.5,0,11,12,5,5.8,25.5299814235071
-2,0.5,1.5,0,11,12,5,5.9,25.7033575817056
-2,0.5,1.5,0,11,12,5,6,25.8250110151762
-2,0.5,1.5,0,11,12,5,6.1,25.8961087517509
-2,0.5,1.5,0,11,12,5,6.2,25.9184248774554
-2,0.5,1.5,0,11,12,5,6.3,25.8947217555671
-2,0.5,1.5,0,11,12,5,6.4,25.8286591452967
-2,0.5,1.5,0,11,12,5,6.5,25.7242173248768
-2,0.5,1.5,0,11,12,5,6.6,25.5859257084068
-2,0.5,1.5,0,11,12,5,6.7,25.4570875386177
-2,0.5,1.5,0,11,12,5,6.8,25.3041131315197
-2,0.5,1.5,0,11,12,5,6.9,25.1230632779843
-2,0.5,1.5,0,11,12,5,7,24.9187380361466
-2,0.5,1.5,0,11,12,5,7.1,24.69609579443
-2,0.5,1.5,0,11,12,5,7.2,24.4594511271755
-2,0.5,1.5,0,11,12,5,7.3,24.2132670512431
-2,0.5,1.5,0,11,12,5,7.4,23.9619922626173
-2,0.5,1.5,0,11,12,5,7.5,23.7096724449712
-2,0.5,1.5,0,11,12,5,7.6,23.4596317469602
-2,0.5,1.5,0,11,12,5,7.7,23.221993165369
-2,0.5,1.5,0,11,12,5,7.8,23.039616698276
-2,0.5,1.5,0,11,12,5,7.9,22.8758185017146
-2,0.5,1.5,0,11,12,5,8,22.7326694386647
-2,0.5,1.5,0,11,12,5,8.1,22.6114679760724
-2,0.5,1.5,0,11,12,5,8.2,22.513683213064
-2,0.5,1.5,0,11,12,5,8.3,22.4404001800523
-2,0.5,1.5,0,11,12,5,8.4,22.3922191565284
-2,0.5,1.5,0,11,12,5,8.5,22.3700886144038
-2,0.5,1.5,0,11,12,5,8.6,22.3744393867381
-2,0.5,1.5,0,11,12,5,8.7,22.4054545742786
-2,0.5,1.5,0,11,12,5,8.8,22.4634692311626
-2,0.5,1.5,0,11,12,5,8.9,22.5488022240737
-2,0.5,1.5,0,11,12,5,9,22.6611246833525
-2,0.5,1.5,0,11,12,5,9.1,22.800505223783
-2,0.5,1.5,0,11,12,5,9.2,22.9666137167551
-2,0.5,1.5,0,11,12,5,9.3,23.1589794908526
-2,0.5,1.5,0,11,12,5,9.4,23.3771305143702
-2,0.5,1.5,0,11,12,5,9.5,23.6203387379273
-2,0.5,1.5,0,11,12,5,9.6,23.8879331475938
-2,0.5,1.5,0,11,12,5,9.7,24.1788215161367
-2,0.5,1.5,0,11,12,5,9.8,24.4923803467117
-2,0.5,1.5,0,11,12,5,9.9,24.8276580712064
-2,0.5,1.5,0,11,12,5,10,25.1835494712814
-2,0.5,1.5,0,11,12,5,10.1,25.5586997112893
-2,0.5,1.5,0,11,12,5,10.2,25.9519480766054
-2,0.5,1.5,0,11,12,5,10.3,26.3623118116942
-2,0.5,1.5,0,11,12,5,10.4,26.7883691011836
-2,0.5,1.5,0,11,12,5,10.5,27.2286293553876
-2,0.5,1.5,0,11,12,5,10.6,27.6812290664485
2,0.5,1.5,0,11,12,5,0.6,1.83154923856393
2,0.5,1.5,0,11,12,5,0.7,1.82709622718439
2,0.5,1.5,0,11,12,5,0.8,1.87473447899529
2,0.5,1.5,0,11,12,5,0.9,1.98938616265175
2,0.5,1.5,0,11,12,5,1,2.20127850091194
2,0.5,1.5,0,11,12,5,1.1,2.40829625404664
2,0.5,1.5,0,11,12,5,1.2,2.64579818677886
2,0.5,1.5,0,11,12,5,1.3,2.91893992983447
2,0.5,1.5,0,11,12,5,1.4,3.19382398788936
2,0.5,1.5,0,11,12,5,1.5,3.51279761808725
2,0.5,1.5,0,11,12,5,1.6,3.83773002081001
2,0.5,1.5,0,11,12,5,1.7,4.17613734419856
2,0.5,1.5,0,11,12,5,1.8,4.52885496038749
2,0.5,1.5,0,11,12,5,1.9,4.8791936935571
2,0.5,1.5,0,11,12,5,2,5.24630366683743
2,0.5,1.5,0,11,12,5,2.1,5.61493246913613
2,0.5,1.5,0,11,12,5,2.2,5.97928857030149
2,0.5,1.5,0,11,12,5,2.3,6.34955462321278
2,0.5,1.5,0,11,12,5,2.4,6.71704172445893
2,0.5,1.5,0,11,12,5,2.5,7.08611138466684
2,0.5,1.5,0,11,12,5,2.6,7.45327511472279
2,0.5,1.5,0,11,12,5,2.7,7.82220891109331
2,0.5,1.5,0,11,12,5,2.8,8.18973471672599
2,0.5,1.5,0,11,12,5,2.9,8.55935204883222
2,0.5,1.5,0,11,12,5,3,8.93126783613284
2,0.5,1.5,0,11,12,5,3.1,9.3042947501002
2,0.5,1.5,0,11,12,5,3.2,9.68059049468715
2,0.5,1.5,0,11,12,5,3.3,10.0597852356856
2,0.5,1.5,0,11,12,5,3.4,10.4415268270696
2,0.5,1.5,0,11,12,5,3.5,10.8274246959997
2,0.5,1.5,0,11,12,5,3.6,11.2158768528417
2,0.5,1.5,0,11,12,5,3.7,11.6079690248312
2,0.5,1.5,0,11,12,5,3.8,12.0030386795722
2,0.5,1.5,0,11,12,5,3.9,12.401014582675
2,0.5,1.5,0,11,12,5,4,12.8024988288707
2,0.5,1.5,0,11,12,5,4.1,13.207059376573
2,0.5,1.5,0,11,12,5,4.2,13.614477044898
2,0.5,1.5,0,11,12,5,4.3,14.0247218572746
2,0.5,1.5,0,11,12,5,4.4,14.4373852256897
2,0.5,1.5,0,11,12,5,4.5,14.8519984711667
2,0.5,1.5,0,11,12,5,4.6,15.2682385786881
2,0.5,1.5,0,11,12,5,4.7,15.6855679541778
2,0.5,1.5,0,11,12,5,4.8,16.1037410450906
2,0.5,1.5,0,11,12,5,4.9,16.5223472479411
2,0.5,1.5,0,11,12,5,5,16.9407975997774
2,0.5,1.5,0,11,12,5,5.1,17.3584297330629
2,0.5,1.5,0,11,12,5,5.2,17.7747050736087
2,0.5,1.5,0,11,12,5,5.3,18.1890399702984
2,0.5,1.5,0,11,12,5,5.4,18.6006348488449
2,0.5,1.5,0,11,12,5,5.5,19.0087528500672
2,0.5,1.5,0,11,12,5,5.6,19.4128755077754
2,0.5,1.5,0,11,12,5,5.7,19.8121394635777
2,0.5,1.5,0,11,12,5,5.8,20.2058563634543
2,0.5,1.5,0,11,12,5,5.9,20.5931783228566
2,0.5,1.5,0,11,12,5,6,20.9728878287481
2,0.5,1.5,0,11,12,5,6.1,21.3440275593964
2,0.5,1.5,0,11,12,5,6.2,21.7056723126726
2,0.5,1.5,0,11,12,5,6.3,22.0568970393068
2,0.5,1.5,0,11,12,5,6.4,22.3964967952156
2,0.5,1.5,0,11,12,5,6.5,22.7234670604835
2,0.5,1.5,0,11,12,5,6.6,23.0371475082367
2,0.5,1.5,0,11,12,5,6.7,23.33675403467
2,0.5,1.5,0,11,12,5,6.8,23.6215821390453
2,0.5,1.5,0,11,12,5,6.9,23.8913807722759
2,0.5,1.5,0,11,12,5,7,24.1457060625017
2,0.5,1.5,0,11,12,5,7.1,24.3843183019463
2,0.5,1.5,0,11,12,5,7.2,24.6071659400781
2,0.5,1.5,0,11,12,5,7.3,24.8142678880771
2,0.5,1.5,0,11,12,5,7.4,25.0060532147889
2,0.5,1.5,0,11,12,5,7.5,25.1826441529617
2,0.5,1.5,0,11,12,5,7.6,25.3443622596695
2,0.5,1.5,0,11,12,5,7.7,25.4914027445434
2,0.5,1.5,0,11,12,5,7.8,25.6241437866253
2,0.5,1.5,0,11,12,5,7.9,25.7431530877151
2,0.5,1.5,0,11,12,5,8,25.8491205496651
2,0.5,1.5,0,11,12,5,8.1,25.9424298607996
2,0.5,1.5,0,11,12,5,8.2,26.0236971472549
2,0.5,1.5,0,11,12,5,8.3,26.0938848084002
2,0.5,1.5,0,11,12,5,8.4,26.1539741366588
2,0.5,1.5,0,11,12,5,8.5,26.2049968429072
2,0.5,1.5,0,11,12,5,8.6,26.2480700268967
2,0.5,1.5,0,11,12,5,8.7,26.2841486137254
2,0.5,1.5,0,11,12,5,8.8,26.3143202179264
2,0.5,1.5,0,11,12,5,8.9,26.3399955830874
2,0.5,1.5,0,11,12,5,9,26.3621803964535
2,0.5,1.5,0,11,12,5,9.1,26.3818694608082
2,0.5,1.5,0,11,12,5,9.2,26.4001005147383
2,0.5,1.5,0,11,12,5,9.3,26.4178309420946
2,0.5,1.5,0,11,12,5,9.4,26.435842057255
2,0.5,1.5,0,11,12,5,9.5,26.4547747939879
2,0.5,1.5,0,11,12,5,9.6,26.4755246086572
2,0.5,1.5,0,11,12,5,9.7,26.4987067551615
2,0.5,1.5,0,11,12,5,9.8,26.5245687638358
2,0.5,1.5,0,11,12,5,9.9,26.5536462970784
2,0.5,1.5,0,11,12,5,10,26.5865286465013
2,0.5,1.5,0,11,12,5,10.1,26.6235578145161
2,0.5,1.5,0,11,12,5,10.2,26.6651922634797
2,0.5,1.5,0,11,12,5,10.3,26.7116774164697
2,0.5,1.5,0,11,12,5,10.4,26.763281955859
2,0.5,1.5,0,11,12,5,10.5,26.8201364899733
2,0.5,1.5,0,11,12,5,10.6,26.8824805816817
-2,0.5,1.5,0,9,8,15,0.6,1.59818618460673
-2,0.5,1.5,0,9,8,15,0.7,1.28739449500715
-2,0.5,1.5,0,9,8,15,0.8,1.01268311588471
-2,0.5,1.5,0,9,8,15,0.9,0.823885541661304
-2,0.5,1.5,0,9,8,15,1,0.742468239388309
-2,0.5,1.5,0,9,8,15,1.1,0.756000586585531
-2,0.5,1.5,0,9,8,15,1.2,0.859477605812128
-2,0.5,1.5,0,9,8,15,1.3,1.04153871245926
-2,0.5,1.5,0,9,8,15,1.4,1.28696973166652
-2,0.5,1.5,0,9,8,15,1.5,1.58846536223998
-2,0.5,1.5,0,9,8,15,1.6,1.93503449692475
-2,0.5,1.5,0,9,8,15,1.7,2.31852416720531
-2,0.5,1.5,0,9,8,15,1.8,2.73237686940936
-2,0.5,1.5,0,9,8,15,1.9,3.17184461001796
-2,0.5,1.5,0,9,8,15,2,3.63636674300684
-2,0.5,1.5,0,9,8,15,2.1,4.12184269444644
-2,0.5,1.5,0,9,8,15,2.2,4.62801736873374
-2,0.5,1.5,0,9,8,15,2.3,5.15478332712323
-2,0.5,1.5,0,9,8,15,2.4,5.70163378915463
-2,0.5,1.5,0,9,8,15,2.5,6.27012317565856
-2,0.5,1.5,0,9,8,15,2.6,6.8603028353581
-2,0.5,1.5,0,9,8,15,2.7,7.47410187182374
-2,0.5,1.5,0,9,8,15,2.8,8.11240046909449
-2,0.5,1.5,0,9,8,15,2.9,8.77694441684936
-2,0.5,1.5,0,9,8,15,3,9.46927583217886
-2,0.5,1.5,0,9,8,15,3.1,10.1903720834986
-2,0.5,1.5,0,9,8,15,3.2,10.9419397932905
-2,0.5,1.5,0,9,8,15,3.3,11.7249064522253
-2,0.5,1.5,0,9,8,15,3.4,12.5403223125997
-2,0.5,1.5,0,9,8,15,3.5,13.3889872928071
-2,0.5,1.5,0,9,8,15,3.6,14.2711396122545
-2,0.5,1.5,0,9,8,15,3.7,15.1873264853135
-2,0.5,1.5,0,9,8,15,3.8,16.1370391058224
-2,0.5,1.5,0,9,8,15,3.9,17.1201302284818
-2,0.5,1.5,0,9,8,15,4,18.1360860831051
-2,0.5,1.5,0,9,8,15,4.1,19.1841177068384
-2,0.5,1.5,0,9,8,15,4.2,20.2628796147126
-2,0.5,1.5,0,9,8,15,4.3,21.3707301154661
-2,0.5,1.5,0,9,8,15,4.4,22.5055088141545
-2,0.5,1.5,0,9,8,15,4.5,23.6646362334649
-2,0.5,1.5,0,9,8,15,4.6,24.8447653340858
-2,0.5,1.5,0,9,8,15,4.7,26.0412904761179
-2,0.5,1.5,0,9,8,15,4.8,27.2493901607241
-2,0.5,1.5,0,9,8,15,4.9,28.4628705129584
-2,0.5,1.5,0,9,8,15,5,29.6743506440799
-2,0.5,1.5,0,9,8,15,5.1,30.8750813216918
-2,0.5,1.5,0,9,8,15,5.2,32.0556560719245
-2,0.5,1.5,0,9,8,15,5.3,33.2051838191531
-2,0.5,1.5,0,9,8,15,5.4,34.312650332062
-2,0.5,1.5,0,9,8,15,5.5,35.3656669928772
-2,0.5,1.5,0,9,8,15,5.6,36.3510929422158
-2,0.5,1.5,0,9,8,15,5.7,37.2557116309998
-2,0.5,1.5,0,9,8,15,5.8,38.0661237346842
-2,0.5,1.5,0,9,8,15,5.9,38.7693807037523
-2,0.5,1.5,0,9,8,15,6,39.3530304076705
-2,0.5,1.5,0,9,8,15,6.1,39.807079789152
-2,0.5,1.5,0,9,8,15,6.2,40.1235559353556
-2,0.5,1.5,0,9,8,15,6.3,40.2979692018339
-2,0.5,1.5,0,9,8,15,6.4,40.3286821979026
-2,0.5,1.5,0,9,8,15,6.5,40.2180778690681
-2,0.5,1.5,0,9,8,15,6.6,39.9855774904818
-2,0.5,1.5,0,9,8,15,6.7,39.6332520382652
-2,0.5,1.5,0,9,8,15,6.8,39.164439868368
-2,0.5,1.5,0,9,8,15,6.9,38.5946553449688
-2,0.5,1.5,0,9,8,15,7,37.9418393754061
-2,0.5,1.5,0,9,8,15,7.1,37.2248206927151
-2,0.5,1.5,0,9,8,15,7.2,36.4630840025336
-2,0.5,1.5,0,9,8,15,7.3,35.6760644099492
-2,0.5,1.5,0,9,8,15,7.4,34.8816672216773
-2,0.5,1.5,0,9,8,15,7.5,34.1059863970877
-2,0.5,1.5,0,9,8,15,7.6,33.3682627371506
-2,0.5,1.5,0,9,8,15,7.7,32.6713610980136
-2,0.5,1.5,0,9,8,15,7.8,32.0259747924645
-2,0.5,1.5,0,9,8,15,7.9,31.4409512660593
-2,0.5,1.5,0,9,8,15,8,30.9248684558681
-2,0.5,1.5,0,9,8,15,8.1,30.4826141505222
-2,0.5,1.5,0,9,8,15,8.2,30.1176867860733
-2,0.5,1.5,0,9,8,15,8.3,29.8330751377795
-2,0.5,1.5,0,9,8,15,8.4,29.6309202231501
-2,0.5,1.5,0,9,8,15,8.5,29.5125675654382
-2,0.5,1.5,0,9,8,15,8.6,29.4788575680626
-2,0.5,1.5,0,9,8,15,8.7,29.5304123545575
-2,0.5,1.5,0,9,8,15,8.8,29.6676556648762
-2,0.5,1.5,0,9,8,15,8.9,29.89080188477
-2,0.5,1.5,0,9,8,15,9,30.1997937737008
-2,0.5,1.5,0,9,8,15,9.1,30.5939203221225
-2,0.5,1.5,0,9,8,15,9.2,31.0728338666773
-2,0.5,1.5,0,9,8,15,9.3,31.6356149736768
-2,0.5,1.5,0,9,8,15,9.4,32.2806522689403
-2,0.5,1.5,0,9,8,15,9.5,33.0058446664322
-2,0.5,1.5,0,9,8,15,9.6,33.8079523030156
