"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phi [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(dB(GainTotal)) []"""
-2,0.5,1.5,0,9,8,15,7.4,-18.2881151559449
-2,0.5,1.5,0,9,8,15,7.5,-18.0361415386516
-2,0.5,1.5,0,9,8,15,7.6,-17.7643186346502
-2,0.5,1.5,0,9,8,15,7.7,-17.4764890411442
-2,0.5,1.5,0,9,8,15,7.8,-17.1759864593936
-2,0.5,1.5,0,9,8,15,7.9,-16.8758490218262
-2,0.5,1.5,0,9,8,15,8,-16.5704932460359
-2,0.5,1.5,0,9,8,15,8.1,-16.2668761867133
-2,0.5,1.5,0,9,8,15,8.2,-15.9744038060019
-2,0.5,1.5,0,9,8,15,8.3,-15.7124340855756
-2,0.5,1.5,0,9,8,15,8.4,-15.4437280393442
-2,0.5,1.5,0,9,8,15,8.5,-15.1750363897386
-2,0.5,1.5,0,9,8,15,8.6,-14.913197802686
-2,0.5,1.5,0,9,8,15,8.7,-14.6663519191568
-2,0.5,1.5,0,9,8,15,8.8,-14.4179702289258
-2,0.5,1.5,0,9,8,15,8.9,-14.1850912805657
-2,0.5,1.5,0,9,8,15,9,-13.9550669926554
-2,0.5,1.5,0,9,8,15,9.1,-13.7330862007299
-2,0.5,1.5,0,9,8,15,9.2,-13.5230959085695
-2,0.5,1.5,0,9,8,15,9.3,-13.3356542377049
-2,0.5,1.5,0,9,8,15,9.4,-13.1594436679073
-2,0.5,1.5,0,9,8,15,9.5,-12.9870691639925
-2,0.5,1.5,0,9,8,15,9.6,-12.8279285900918
-2,0.5,1.5,0,9,8,15,9.7,-12.6756669164008
-2,0.5,1.5,0,9,8,15,9.8,-12.5272671882162
-2,0.5,1.5,0,9,8,15,9.9,-12.3785173385147
-2,0.5,1.5,0,9,8,15,10,-12.2278398130802
-2,0.5,1.5,0,9,8,15,10.1,-12.0732775667638
-2,0.5,1.5,0,9,8,15,10.2,-11.9166040447318
-2,0.5,1.5,0,9,8,15,10.3,-11.7617191911409
-2,0.5,1.5,0,9,8,15,10.4,-11.5990663713792
-2,0.5,1.5,0,9,8,15,10.5,-11.4323494099971
-2,0.5,1.5,0,9,8,15,10.6,-11.2794973344943
2,0.5,1.5,0,9,8,15,0.6,-28.3372590934952
2,0.5,1.5,0,9,8,15,0.7,-26.0875743401548
2,0.5,1.5,0,9,8,15,0.8,-24.214735704199
2,0.5,1.5,0,9,8,15,0.9,-22.4216505603973
2,0.5,1.5,0,9,8,15,1,-20.9436470542706
2,0.5,1.5,0,9,8,15,1.1,-19.6249208069237
2,0.5,1.5,0,9,8,15,1.2,-18.3173901663645
2,0.5,1.5,0,9,8,15,1.3,-17.3271437152672
2,0.5,1.5,0,9,8,15,1.4,-16.2671197061966
2,0.5,1.5,0,9,8,15,1.5,-15.4595389186662
2,0.5,1.5,0,9,8,15,1.6,-14.8211512476337
2,0.5,1.5,0,9,8,15,1.7,-14.294241338035
2,0.5,1.5,0,9,8,15,1.8,-14.0465573446044
2,0.5,1.5,0,9,8,15,1.9,-13.6448554580488
2,0.5,1.5,0,9,8,15,2,-13.4451274433936
2,0.5,1.5,0,9,8,15,2.1,-13.3276462484729
2,0.5,1.5,0,9,8,15,2.2,-13.2251872837893
2,0.5,1.5,0,9,8,15,2.3,-13.3318745560409
2,0.5,1.5,0,9,8,15,2.4,-13.3668733653583
2,0.5,1.5,0,9,8,15,2.5,-13.5437191817562
2,0.5,1.5,0,9,8,15,2.6,-13.707771234602
2,0.5,1.5,0,9,8,15,2.7,-13.8422492097311
2,0.5,1.5,0,9,8,15,2.8,-14.024026097023
2,0.5,1.5,0,9,8,15,2.9,-14.1994463712599
2,0.5,1.5,0,9,8,15,3,-14.3101560370778
2,0.5,1.5,0,9,8,15,3.1,-14.466823866384
2,0.5,1.5,0,9,8,15,3.2,-14.4721646166411
2,0.5,1.5,0,9,8,15,3.3,-14.5126741635175
2,0.5,1.5,0,9,8,15,3.4,-14.4715280251738
2,0.5,1.5,0,9,8,15,3.5,-14.3499321381239
2,0.5,1.5,0,9,8,15,3.6,-14.2995422671531
2,0.5,1.5,0,9,8,15,3.7,-14.1651924108411
2,0.5,1.5,0,9,8,15,3.8,-14.0527320294368
2,0.5,1.5,0,9,8,15,3.9,-13.9110532939618
2,0.5,1.5,0,9,8,15,4,-13.7410638782622
2,0.5,1.5,0,9,8,15,4.1,-13.5879680098165
2,0.5,1.5,0,9,8,15,4.2,-13.4341664996294
2,0.5,1.5,0,9,8,15,4.3,-13.3002283581777
2,0.5,1.5,0,9,8,15,4.4,-13.1993153357115
2,0.5,1.5,0,9,8,15,4.5,-13.1023076865932
2,0.5,1.5,0,9,8,15,4.6,-13.027173811567
2,0.5,1.5,0,9,8,15,4.7,-12.9814366394402
2,0.5,1.5,0,9,8,15,4.8,-12.9535882875461
2,0.5,1.5,0,9,8,15,4.9,-12.9413695396168
2,0.5,1.5,0,9,8,15,5,-12.9619921341732
2,0.5,1.5,0,9,8,15,5.1,-13.0077581354821
2,0.5,1.5,0,9,8,15,5.2,-13.060758001548
2,0.5,1.5,0,9,8,15,5.3,-13.114794191823
2,0.5,1.5,0,9,8,15,5.4,-13.1757030496955
2,0.5,1.5,0,9,8,15,5.5,-13.2356076592515
2,0.5,1.5,0,9,8,15,5.6,-13.298236521344
2,0.5,1.5,0,9,8,15,5.7,-13.3689200303276
2,0.5,1.5,0,9,8,15,5.8,-13.4421013071258
2,0.5,1.5,0,9,8,15,5.9,-13.5174365167731
2,0.5,1.5,0,9,8,15,6,-13.5845913381848
2,0.5,1.5,0,9,8,15,6.1,-13.6527802044731
2,0.5,1.5,0,9,8,15,6.2,-13.7286778752335
2,0.5,1.5,0,9,8,15,6.3,-13.8204675586147
2,0.5,1.5,0,9,8,15,6.4,-13.9287395902696
2,0.5,1.5,0,9,8,15,6.5,-14.0520126949737
2,0.5,1.5,0,9,8,15,6.6,-14.1950370135136
2,0.5,1.5,0,9,8,15,6.7,-14.3550292358043
2,0.5,1.5,0,9,8,15,6.8,-14.5333847971223
2,0.5,1.5,0,9,8,15,6.9,-14.7292675365708
2,0.5,1.5,0,9,8,15,7,-14.9461112705687
2,0.5,1.5,0,9,8,15,7.1,-15.1820696644232
2,0.5,1.5,0,9,8,15,7.2,-15.430634172128
2,0.5,1.5,0,9,8,15,7.3,-15.7020061484895
2,0.5,1.5,0,9,8,15,7.4,-15.9618699389214
2,0.5,1.5,0,9,8,15,7.5,-16.1792577202149
2,0.5,1.5,0,9,8,15,7.6,-16.3820421086228
2,0.5,1.5,0,9,8,15,7.7,-16.5671203222967
2,0.5,1.5,0,9,8,15,7.8,-16.737833142907
2,0.5,1.5,0,9,8,15,7.9,-16.9148374892151
2,0.5,1.5,0,9,8,15,8,-17.0754092931844
2,0.5,1.5,0,9,8,15,8.1,-17.203244879035
2,0.5,1.5,0,9,8,15,8.2,-17.2973581747786
2,0.5,1.5,0,9,8,15,8.3,-17.3268254323199
2,0.5,1.5,0,9,8,15,8.4,-17.3255460214628
2,0.5,1.5,0,9,8,15,8.5,-17.2916159625108
2,0.5,1.5,0,9,8,15,8.6,-17.2095007670953
2,0.5,1.5,0,9,8,15,8.7,-17.1198014058415
2,0.5,1.5,0,9,8,15,8.8,-17.0283071017104
2,0.5,1.5,0,9,8,15,8.9,-16.9122476097698
2,0.5,1.5,0,9,8,15,9,-16.7955266938201
2,0.5,1.5,0,9,8,15,9.1,-16.6721588702648
2,0.5,1.5,0,9,8,15,9.2,-16.5415221149801
2,0.5,1.5,0,9,8,15,9.3,-16.4255404144531
2,0.5,1.5,0,9,8,15,9.4,-16.3139200032892
2,0.5,1.5,0,9,8,15,9.5,-16.201154063878
2,0.5,1.5,0,9,8,15,9.6,-16.0862070032558
2,0.5,1.5,0,9,8,15,9.7,-15.9820641034309
2,0.5,1.5,0,9,8,15,9.8,-15.8917772243198
2,0.5,1.5,0,9,8,15,9.9,-15.8091662879283
2,0.5,1.5,0,9,8,15,10,-15.7101869494964
2,0.5,1.5,0,9,8,15,10.1,-15.6072846362334
2,0.5,1.5,0,9,8,15,10.2,-15.5080911893427
2,0.5,1.5,0,9,8,15,10.3,-15.3857890296508
2,0.5,1.5,0,9,8,15,10.4,-15.266603334908
2,0.5,1.5,0,9,8,15,10.5,-15.1483585293338
2,0.5,1.5,0,9,8,15,10.6,-15.0168753317119
-2,0.5,1.5,0,9,12,15,0.6,-26.4196300656279
-2,0.5,1.5,0,9,12,15,0.7,-24.162289435976
-2,0.5,1.5,0,9,12,15,0.8,-22.3344833311308
-2,0.5,1.5,0,9,12,15,0.9,-20.5888356104252
-2,0.5,1.5,0,9,12,15,1,-19.1700416881091
-2,0.5,1.5,0,9,12,15,1.1,-17.9250148160854
-2,0.5,1.5,0,9,12,15,1.2,-16.7132920921856
-2,0.5,1.5,0,9,12,15,1.3,-15.8213831375264
-2,0.5,1.5,0,9,12,15,1.4,-14.8769455679206
-2,0.5,1.5,0,9,12,15,1.5,-14.1895355579793
-2,0.5,1.5,0,9,12,15,1.6,-13.6800114416803
-2,0.5,1.5,0,9,12,15,1.7,-13.2877008052887
-2,0.5,1.5,0,9,12,15,1.8,-13.1882523486298
-2,0.5,1.5,0,9,12,15,1.9,-12.9373981858304
-2,0.5,1.5,0,9,12,15,2,-12.8919351565645
-2,0.5,1.5,0,9,12,15,2.1,-12.9286613718136
-2,0.5,1.5,0,9,12,15,2.2,-12.986936367491
-2,0.5,1.5,0,9,12,15,2.3,-13.262816464668
-2,0.5,1.5,0,9,12,15,2.4,-13.4629379491055
-2,0.5,1.5,0,9,12,15,2.5,-13.8175651052045
-2,0.5,1.5,0,9,12,15,2.6,-14.1588642719945
-2,0.5,1.5,0,9,12,15,2.7,-14.4586744705437
-2,0.5,1.5,0,9,12,15,2.8,-14.7918697128037
-2,0.5,1.5,0,9,12,15,2.9,-15.1291450076705
-2,0.5,1.5,0,9,12,15,3,-15.3907651315931
-2,0.5,1.5,0,9,12,15,3.1,-15.6964456074075
-2,0.5,1.5,0,9,12,15,3.2,-15.8427689278355
-2,0.5,1.5,0,9,12,15,3.3,-16.0266035663248
-2,0.5,1.5,0,9,12,15,3.4,-16.1418450960443
-2,0.5,1.5,0,9,12,15,3.5,-16.1901065151201
-2,0.5,1.5,0,9,12,15,3.6,-16.2982222577816
-2,0.5,1.5,0,9,12,15,3.7,-16.3213603639363
-2,0.5,1.5,0,9,12,15,3.8,-16.3773496939511
-2,0.5,1.5,0,9,12,15,3.9,-16.4202794278929
-2,0.5,1.5,0,9,12,15,4,-16.4396290885123
-2,0.5,1.5,0,9,12,15,4.1,-16.4708770025968
-2,0.5,1.5,0,9,12,15,4.2,-16.5109045291969
-2,0.5,1.5,0,9,12,15,4.3,-16.567503311051
-2,0.5,1.5,0,9,12,15,4.4,-16.651667904305
-2,0.5,1.5,0,9,12,15,4.5,-16.739111742618
-2,0.5,1.5,0,9,12,15,4.6,-16.84862120291
-2,0.5,1.5,0,9,12,15,4.7,-16.9713566812534
-2,0.5,1.5,0,9,12,15,4.8,-17.110581786149
-2,0.5,1.5,0,9,12,15,4.9,-17.2703871218661
-2,0.5,1.5,0,9,12,15,5,-17.4545053307503
-2,0.5,1.5,0,9,12,15,5.1,-17.6377678139148
-2,0.5,1.5,0,9,12,15,5.2,-17.8221589737073
-2,0.5,1.5,0,9,12,15,5.3,-18.0070642331124
-2,0.5,1.5,0,9,12,15,5.4,-18.1758924873649
-2,0.5,1.5,0,9,12,15,5.5,-18.3406369698275
-2,0.5,1.5,0,9,12,15,5.6,-18.5085075314366
-2,0.5,1.5,0,9,12,15,5.7,-18.6805084878762
-2,0.5,1.5,0,9,12,15,5.8,-18.8310287272552
-2,0.5,1.5,0,9,12,15,5.9,-18.9902512288985
-2,0.5,1.5,0,9,12,15,6,-19.1602897555641
-2,0.5,1.5,0,9,12,15,6.1,-19.3211240091178
-2,0.5,1.5,0,9,12,15,6.2,-19.4816637265078
-2,0.5,1.5,0,9,12,15,6.3,-19.5901621478443
-2,0.5,1.5,0,9,12,15,6.4,-19.6626743270502
-2,0.5,1.5,0,9,12,15,6.5,-19.6813362320877
-2,0.5,1.5,0,9,12,15,6.6,-19.6431240564346
-2,0.5,1.5,0,9,12,15,6.7,-19.5636757527352
-2,0.5,1.5,0,9,12,15,6.8,-19.4549782716406
-2,0.5,1.5,0,9,12,15,6.9,-19.3014380607707
-2,0.5,1.5,0,9,12,15,7,-19.1233568486785
-2,0.5,1.5,0,9,12,15,7.1,-18.9025192527239
-2,0.5,1.5,0,9,12,15,7.2,-18.6686217420431
-2,0.5,1.5,0,9,12,15,7.3,-18.4385656591423
-2,0.5,1.5,0,9,12,15,7.4,-18.1559823550855
-2,0.5,1.5,0,9,12,15,7.5,-17.8412070669134
-2,0.5,1.5,0,9,12,15,7.6,-17.4979362930084
-2,0.5,1.5,0,9,12,15,7.7,-17.1718434738381
-2,0.5,1.5,0,9,12,15,7.8,-16.8230596510072
-2,0.5,1.5,0,9,12,15,7.9,-16.4924240459452
-2,0.5,1.5,0,9,12,15,8,-16.1832106556866
-2,0.5,1.5,0,9,12,15,8.1,-15.8809733042253
-2,0.5,1.5,0,9,12,15,8.2,-15.5862966837062
-2,0.5,1.5,0,9,12,15,8.3,-15.3186036620679
-2,0.5,1.5,0,9,12,15,8.4,-15.0705580708779
-2,0.5,1.5,0,9,12,15,8.5,-14.8341441374614
-2,0.5,1.5,0,9,12,15,8.6,-14.6172560995541
-2,0.5,1.5,0,9,12,15,8.7,-14.4133718299708
-2,0.5,1.5,0,9,12,15,8.8,-14.2137493783368
-2,0.5,1.5,0,9,12,15,8.9,-14.0254674389544
-2,0.5,1.5,0,9,12,15,9,-13.8351516365408
-2,0.5,1.5,0,9,12,15,9.1,-13.6470229372541
-2,0.5,1.5,0,9,12,15,9.2,-13.4664056378817
-2,0.5,1.5,0,9,12,15,9.3,-13.2830735803083
-2,0.5,1.5,0,9,12,15,9.4,-13.1041704956426
-2,0.5,1.5,0,9,12,15,9.5,-12.9291722762151
-2,0.5,1.5,0,9,12,15,9.6,-12.7478503949966
-2,0.5,1.5,0,9,12,15,9.7,-12.5802741821141
-2,0.5,1.5,0,9,12,15,9.8,-12.4254373547652
-2,0.5,1.5,0,9,12,15,9.9,-12.2657148565063
-2,0.5,1.5,0,9,12,15,10,-12.1080303551231
-2,0.5,1.5,0,9,12,15,10.1,-11.9610047715537
-2,0.5,1.5,0,9,12,15,10.2,-11.8030498911962
-2,0.5,1.5,0,9,12,15,10.3,-11.6201478873398
-2,0.5,1.5,0,9,12,15,10.4,-11.4261549990824
-2,0.5,1.5,0,9,12,15,10.5,-11.2350529352796
-2,0.5,1.5,0,9,12,15,10.6,-11.0536489975693
2,0.5,1.5,0,9,12,15,0.6,-28.2909169015283
2,0.5,1.5,0,9,12,15,0.7,-26.1077969732331
2,0.5,1.5,0,9,12,15,0.8,-24.3287061108731
2,0.5,1.5,0,9,12,15,0.9,-22.5897534778275
2,0.5,1.5,0,9,12,15,1,-21.1539894956585
2,0.5,1.5,0,9,12,15,1.1,-19.8715545236334
2,0.5,1.5,0,9,12,15,1.2,-18.5931913928043
2,0.5,1.5,0,9,12,15,1.3,-17.6210604857406
2,0.5,1.5,0,9,12,15,1.4,-16.5798029659305
2,0.5,1.5,0,9,12,15,1.5,-15.7884883221066
2,0.5,1.5,0,9,12,15,1.6,-15.1598276390519
2,0.5,1.5,0,9,12,15,1.7,-14.6444608038768
2,0.5,1.5,0,9,12,15,1.8,-14.402668998899
2,0.5,1.5,0,9,12,15,1.9,-14.0058496350297
2,0.5,1.5,0,9,12,15,2,-13.8078365528626
2,0.5,1.5,0,9,12,15,2.1,-13.6821198789213
2,0.5,1.5,0,9,12,15,2.2,-13.5719732117066
2,0.5,1.5,0,9,12,15,2.3,-13.6682890996959
2,0.5,1.5,0,9,12,15,2.4,-13.6874675147404
2,0.5,1.5,0,9,12,15,2.5,-13.8626343951676
2,0.5,1.5,0,9,12,15,2.6,-14.0107212607457
2,0.5,1.5,0,9,12,15,2.7,-14.1127947625272
2,0.5,1.5,0,9,12,15,2.8,-14.2554744361085
2,0.5,1.5,0,9,12,15,2.9,-14.3995931715523
2,0.5,1.5,0,9,12,15,3,-14.4763229245891
2,0.5,1.5,0,9,12,15,3.1,-14.6055344653991
2,0.5,1.5,0,9,12,15,3.2,-14.5746793526267
2,0.5,1.5,0,9,12,15,3.3,-14.5987563834865
2,0.5,1.5,0,9,12,15,3.4,-14.5354060059591
2,0.5,1.5,0,9,12,15,3.5,-14.4121093685799
2,0.5,1.5,0,9,12,15,3.6,-14.3361182387927
2,0.5,1.5,0,9,12,15,3.7,-14.1890652662889
2,0.5,1.5,0,9,12,15,3.8,-14.0710676281679
2,0.5,1.5,0,9,12,15,3.9,-13.9317508541917
2,0.5,1.5,0,9,12,15,4,-13.7660364766017
2,0.5,1.5,0,9,12,15,4.1,-13.5984541620451
2,0.5,1.5,0,9,12,15,4.2,-13.4457339811125
2,0.5,1.5,0,9,12,15,4.3,-13.3228880477899
2,0.5,1.5,0,9,12,15,4.4,-13.2426080360363
2,0.5,1.5,0,9,12,15,4.5,-13.1628379260482
2,0.5,1.5,0,9,12,15,4.6,-13.1057895816097
2,0.5,1.5,0,9,12,15,4.7,-13.0629723502909
2,0.5,1.5,0,9,12,15,4.8,-13.0342074351131
2,0.5,1.5,0,9,12,15,4.9,-13.0273313012848
2,0.5,1.5,0,9,12,15,5,-13.0439418669348
2,0.5,1.5,0,9,12,15,5.1,-13.08137997492
2,0.5,1.5,0,9,12,15,5.2,-13.141085157956
2,0.5,1.5,0,9,12,15,5.3,-13.2022649652556
2,0.5,1.5,0,9,12,15,5.4,-13.257963771002
2,0.5,1.5,0,9,12,15,5.5,-13.3212809923872
2,0.5,1.5,0,9,12,15,5.6,-13.3807093982999
2,0.5,1.5,0,9,12,15,5.7,-13.4440954131051
2,0.5,1.5,0,9,12,15,5.8,-13.5103812127918
2,0.5,1.5,0,9,12,15,5.9,-13.5732054595578
2,0.5,1.5,0,9,12,15,6,-13.6377245353421
2,0.5,1.5,0,9,12,15,6.1,-13.7103422211438
2,0.5,1.5,0,9,12,15,6.2,-13.7838635220805
2,0.5,1.5,0,9,12,15,6.3,-13.870507843558
2,0.5,1.5,0,9,12,15,6.4,-13.9794015735108
2,0.5,1.5,0,9,12,15,6.5,-14.0978839232823
2,0.5,1.5,0,9,12,15,6.6,-14.2265378949594
2,0.5,1.5,0,9,12,15,6.7,-14.3724389444248
2,0.5,1.5,0,9,12,15,6.8,-14.5407896506548
2,0.5,1.5,0,9,12,15,6.9,-14.7304029388544
2,0.5,1.5,0,9,12,15,7,-14.9348532956929
2,0.5,1.5,0,9,12,15,7.1,-15.1615484976271
2,0.5,1.5,0,9,12,15,7.2,-15.398748013744
2,0.5,1.5,0,9,12,15,7.3,-15.6451646125444
2,0.5,1.5,0,9,12,15,7.4,-15.904850675022
2,0.5,1.5,0,9,12,15,7.5,-16.1760460725132
2,0.5,1.5,0,9,12,15,7.6,-16.4481157080235
2,0.5,1.5,0,9,12,15,7.7,-16.711573346377
2,0.5,1.5,0,9,12,15,7.8,-16.9508222327441
2,0.5,1.5,0,9,12,15,7.9,-17.1004322429635
2,0.5,1.5,0,9,12,15,8,-17.2246939446181
2,0.5,1.5,0,9,12,15,8.1,-17.3101624802846
2,0.5,1.5,0,9,12,15,8.2,-17.3818979184633
2,0.5,1.5,0,9,12,15,8.3,-17.4411299416728
2,0.5,1.5,0,9,12,15,8.4,-17.4321575137773
2,0.5,1.5,0,9,12,15,8.5,-17.3870559090016
2,0.5,1.5,0,9,12,15,8.6,-17.3112355883582
2,0.5,1.5,0,9,12,15,8.7,-17.2172060092867
2,0.5,1.5,0,9,12,15,8.8,-17.0789378195799
2,0.5,1.5,0,9,12,15,8.9,-16.9396370693493
2,0.5,1.5,0,9,12,15,9,-16.7900273771808
2,0.5,1.5,0,9,12,15,9.1,-16.6329557066227
2,0.5,1.5,0,9,12,15,9.2,-16.4874935603729
2,0.5,1.5,0,9,12,15,9.3,-16.3353804523268
2,0.5,1.5,0,9,12,15,9.4,-16.1777629606767
2,0.5,1.5,0,9,12,15,9.5,-16.0151264792037
2,0.5,1.5,0,9,12,15,9.6,-15.8489413544882
2,0.5,1.5,0,9,12,15,9.7,-15.6931352060922
2,0.5,1.5,0,9,12,15,9.8,-15.5258281040536
2,0.5,1.5,0,9,12,15,9.9,-15.3613647403635
2,0.5,1.5,0,9,12,15,10,-15.2190546891971
2,0.5,1.5,0,9,12,15,10.1,-15.0885122445008
2,0.5,1.5,0,9,12,15,10.2,-14.9467761169209
2,0.5,1.5,0,9,12,15,10.3,-14.8095922910056
2,0.5,1.5,0,9,12,15,10.4,-14.6740102571813
2,0.5,1.5,0,9,12,15,10.5,-14.5473099863066
2,0.5,1.5,0,9,12,15,10.6,-14.4375370015748
-2,0.5,1.5,0,11,8,15,0.6,-26.4515957921538
-2,0.5,1.5,0,11,8,15,0.7,-24.1460769126294
-2,0.5,1.5,0,11,8,15,0.8,-22.2822170916519
-2,0.5,1.5,0,11,8,15,0.9,-20.5062712262721
-2,0.5,1.5,0,11,8,15,1,-19.0642185811244
-2,0.5,1.5,0,11,8,15,1.1,-17.8059980367526
-2,0.5,1.5,0,11,8,15,1.2,-16.5790639477482
-2,0.5,1.5,0,11,8,15,1.3,-15.6734858331235
-2,0.5,1.5,0,11,8,15,1.4,-14.7219311445772
-2,0.5,1.5,0,11,8,15,1.5,-14.0285273277455
-2,0.5,1.5,0,11,8,15,1.6,-13.5153098621392
-2,0.5,1.5,0,11,8,15,1.7,-13.121474288319
-2,0.5,1.5,0,11,8,15,1.8,-13.0178348343393
-2,0.5,1.5,0,11,8,15,1.9,-12.7709302339327
-2,0.5,1.5,0,11,8,15,2,-12.7313830376893
-2,0.5,1.5,0,11,8,15,2.1,-12.7765427585519
-2,0.5,1.5,0,11,8,15,2.2,-12.8426112224504
-2,0.5,1.5,0,11,8,15,2.3,-13.1244757362217
-2,0.5,1.5,0,11,8,15,2.4,-13.3304478711992
-2,0.5,1.5,0,11,8,15,2.5,-13.691721410058
-2,0.5,1.5,0,11,8,15,2.6,-14.034858939799
-2,0.5,1.5,0,11,8,15,2.7,-14.3483697372225
-2,0.5,1.5,0,11,8,15,2.8,-14.6922960475365
-2,0.5,1.5,0,11,8,15,2.9,-15.0264063885376
-2,0.5,1.5,0,11,8,15,3,-15.2930343476781
-2,0.5,1.5,0,11,8,15,3.1,-15.6037847234497
-2,0.5,1.5,0,11,8,15,3.2,-15.7673352048084
-2,0.5,1.5,0,11,8,15,3.3,-15.9559359373423
-2,0.5,1.5,0,11,8,15,3.4,-16.0742596798544
-2,0.5,1.5,0,11,8,15,3.5,-16.1067301634753
-2,0.5,1.5,0,11,8,15,3.6,-16.2107317814342
-2,0.5,1.5,0,11,8,15,3.7,-16.2417104791725
-2,0.5,1.5,0,11,8,15,3.8,-16.304391347815
-2,0.5,1.5,0,11,8,15,3.9,-16.3319463763846
-2,0.5,1.5,0,11,8,15,4,-16.335500783407
-2,0.5,1.5,0,11,8,15,4.1,-16.3657869077987
-2,0.5,1.5,0,11,8,15,4.2,-16.3939755223767
-2,0.5,1.5,0,11,8,15,4.3,-16.4438779412549
-2,0.5,1.5,0,11,8,15,4.4,-16.5211366563828
-2,0.5,1.5,0,11,8,15,4.5,-16.6018965095083
-2,0.5,1.5,0,11,8,15,4.6,-16.6912537958278
-2,0.5,1.5,0,11,8,15,4.7,-16.8083103635503
-2,0.5,1.5,0,11,8,15,4.8,-16.9443208314599
-2,0.5,1.5,0,11,8,15,4.9,-17.0936616528642
-2,0.5,1.5,0,11,8,15,5,-17.2671726274115
-2,0.5,1.5,0,11,8,15,5.1,-17.4584431553418
-2,0.5,1.5,0,11,8,15,5.2,-17.6722564977973
-2,0.5,1.5,0,11,8,15,5.3,-17.848207535522
-2,0.5,1.5,0,11,8,15,5.4,-18.0134017721105
-2,0.5,1.5,0,11,8,15,5.5,-18.1600896522198
-2,0.5,1.5,0,11,8,15,5.6,-18.3192523695226
-2,0.5,1.5,0,11,8,15,5.7,-18.4891169975405
-2,0.5,1.5,0,11,8,15,5.8,-18.6470881703127
-2,0.5,1.5,0,11,8,15,5.9,-18.8086211997738
-2,0.5,1.5,0,11,8,15,6,-18.9741267288429
-2,0.5,1.5,0,11,8,15,6.1,-19.1577610774345
-2,0.5,1.5,0,11,8,15,6.2,-19.3634482492602
-2,0.5,1.5,0,11,8,15,6.3,-19.5714945821939
-2,0.5,1.5,0,11,8,15,6.4,-19.7403700645917
-2,0.5,1.5,0,11,8,15,6.5,-19.7892592352153
-2,0.5,1.5,0,11,8,15,6.6,-19.7560653564923
-2,0.5,1.5,0,11,8,15,6.7,-19.6603923984732
-2,0.5,1.5,0,11,8,15,6.8,-19.5246754513008
-2,0.5,1.5,0,11,8,15,6.9,-19.3487063463686
-2,0.5,1.5,0,11,8,15,7,-19.1529903729537
-2,0.5,1.5,0,11,8,15,7.1,-18.93588830505
-2,0.5,1.5,0,11,8,15,7.2,-18.7010330414414
-2,0.5,1.5,0,11,8,15,7.3,-18.4645426841794
-2,0.5,1.5,0,11,8,15,7.4,-18.2241531253213
-2,0.5,1.5,0,11,8,15,7.5,-17.9561027874262
-2,0.5,1.5,0,11,8,15,7.6,-17.6427333747479
-2,0.5,1.5,0,11,8,15,7.7,-17.2983129038213
-2,0.5,1.5,0,11,8,15,7.8,-16.9611617613863
-2,0.5,1.5,0,11,8,15,7.9,-16.6265666451063
-2,0.5,1.5,0,11,8,15,8,-16.2874556741229
-2,0.5,1.5,0,11,8,15,8.1,-15.9440109957001
-2,0.5,1.5,0,11,8,15,8.2,-15.6031196993374
-2,0.5,1.5,0,11,8,15,8.3,-15.2960861507177
-2,0.5,1.5,0,11,8,15,8.4,-15.0047838054668
-2,0.5,1.5,0,11,8,15,8.5,-14.7269870514068
-2,0.5,1.5,0,11,8,15,8.6,-14.4583702776762
-2,0.5,1.5,0,11,8,15,8.7,-14.2010894884214
-2,0.5,1.5,0,11,8,15,8.8,-13.9596669517733
-2,0.5,1.5,0,11,8,15,8.9,-13.7389628826386
-2,0.5,1.5,0,11,8,15,9,-13.5363649997673
-2,0.5,1.5,0,11,8,15,9.1,-13.3409728044664
-2,0.5,1.5,0,11,8,15,9.2,-13.1496703669758
-2,0.5,1.5,0,11,8,15,9.3,-12.9711960545411
-2,0.5,1.5,0,11,8,15,9.4,-12.8008810859647
-2,0.5,1.5,0,11,8,15,9.5,-12.6434738623258
-2,0.5,1.5,0,11,8,15,9.6,-12.4936567694197
-2,0.5,1.5,0,11,8,15,9.7,-12.348519052819
-2,0.5,1.5,0,11,8,15,9.8,-12.2173924746559
-2,0.5,1.5,0,11,8,15,9.9,-12.1003858389179
-2,0.5,1.5,0,11,8,15,10,-11.9783886266816
-2,0.5,1.5,0,11,8,15,10.1,-11.8581235834635
-2,0.5,1.5,0,11,8,15,10.2,-11.7433497057151
-2,0.5,1.5,0,11,8,15,10.3,-11.6248238575134
-2,0.5,1.5,0,11,8,15,10.4,-11.4995040468583
-2,0.5,1.5,0,11,8,15,10.5,-11.3706639546958
-2,0.5,1.5,0,11,8,15,10.6,-11.2278829353868
2,0.5,1.5,0,11,8,15,0.6,-28.408474734778
2,0.5,1.5,0,11,8,15,0.7,-26.1725602779926
2,0.5,1.5,0,11,8,15,0.8,-24.3474654681056
2,0.5,1.5,0,11,8,15,0.9,-22.5694153253607
2,0.5,1.5,0,11,8,15,1,-21.098796961659
2,0.5,1.5,0,11,8,15,1.1,-19.7885453800029
2,0.5,1.5,0,11,8,15,1.2,-18.4882183236951
2,0.5,1.5,0,11,8,15,1.3,-17.5015643537768
